round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
7604,1,49.73%,77.44%,0.6960,"[0.5014101266860962, 0.4985898733139038]"
7605,0,49.72%,77.44%,0.3448,"[0.7083725929260254, 0.2916274070739746]"
7606,0,49.72%,77.43%,0.7442,"[0.4751248359680176, 0.5248751640319824]"
7607,0,49.71%,77.43%,0.3452,"[0.7080519199371338, 0.291948139667511]"
7608,1,49.72%,77.43%,0.6526,"[0.47929975390434265, 0.5207003355026245]"
7609,0,49.71%,77.44%,0.5022,"[0.6052080988883972, 0.394791841506958]"
7610,0,49.70%,77.44%,0.3559,"[0.7005226016044617, 0.29947739839553833]"
7611,1,49.71%,77.43%,0.8692,"[0.5807234048843384, 0.41927656531333923]"
7612,0,49.70%,77.43%,0.3385,"[0.7128384113311768, 0.2871616780757904]"
7613,0,49.70%,77.44%,0.3367,"[0.7141468524932861, 0.28585317730903625]"
7614,0,49.69%,77.44%,0.3598,"[0.697804868221283, 0.30219510197639465]"
7615,1,49.70%,77.44%,0.4204,"[0.3432173430919647, 0.6567826271057129]"
7616,1,49.70%,77.45%,0.6633,"[0.48485857248306274, 0.5151414275169373]"
7617,1,49.71%,77.44%,0.7463,"[0.5258800387382507, 0.47411999106407166]"
7618,0,49.70%,77.44%,0.3368,"[0.7140271663665771, 0.28597280383110046]"
7619,1,49.71%,77.43%,0.7141,"[0.5103888511657715, 0.4896111786365509]"
7620,1,49.72%,77.43%,0.6652,"[0.48580992221832275, 0.514190137386322]"
7621,0,49.71%,77.43%,0.3496,"[0.704949676990509, 0.29505035281181335]"
7622,1,49.72%,77.42%,0.8832,"[0.5865306854248047, 0.4134693145751953]"
7623,0,49.71%,77.43%,0.3282,"[0.7202264070510864, 0.2797735631465912]"
7624,1,49.72%,77.43%,0.3449,"[0.2917192578315735, 0.7082807421684265]"
7625,1,49.72%,77.42%,0.9279,"[0.6046206951141357, 0.3953792452812195]"
7626,0,49.72%,77.42%,0.5325,"[0.5871375799179077, 0.4128624200820923]"
7627,0,49.71%,77.43%,0.3726,"[0.6889500617980957, 0.3110498785972595]"
7628,0,49.71%,77.43%,0.3571,"[0.6997079253196716, 0.300292044878006]"
7629,1,49.71%,77.43%,0.6682,"[0.487368106842041, 0.512631893157959]"
7630,1,49.72%,77.43%,0.6711,"[0.48887890577316284, 0.5111211538314819]"
7631,0,49.71%,77.44%,0.3367,"[0.714134156703949, 0.285865843296051]"
7632,0,49.71%,77.44%,0.3462,"[0.7073884606361389, 0.2926115095615387]"
7633,1,49.71%,77.44%,0.6671,"[0.4868218004703522, 0.5131782293319702]"
7634,0,49.71%,77.45%,0.3362,"[0.7144812941551208, 0.2855186462402344]"
7635,0,49.70%,77.45%,0.3661,"[0.6934077143669128, 0.30659228563308716]"
7636,1,49.71%,77.44%,0.8682,"[0.5802732110023499, 0.4197268486022949]"
7637,1,49.71%,77.44%,0.3464,"[0.29274654388427734, 0.7072535157203674]"
7638,0,49.71%,77.44%,0.3413,"[0.7108423709869385, 0.2891576588153839]"
7639,1,49.71%,77.45%,0.3378,"[0.28664371371269226, 0.7133563160896301]"
7640,1,49.72%,77.45%,0.6343,"[0.46969133615493774, 0.530308723449707]"
7641,1,49.73%,77.45%,0.6162,"[0.46001875400543213, 0.5399812459945679]"
7642,1,49.73%,77.46%,0.6821,"[0.49442189931869507, 0.5055781006813049]"
7643,0,49.73%,77.46%,0.5241,"[0.5920604467391968, 0.40793952345848083]"
7644,0,49.72%,77.46%,0.3578,"[0.6992373466491699, 0.3007625937461853]"
7645,0,49.71%,77.47%,0.3511,"[0.7039285898208618, 0.2960713803768158]"
7646,0,49.71%,77.47%,0.5311,"[0.587931752204895, 0.412068247795105]"
7647,1,49.71%,77.47%,0.3291,"[0.28044503927230835, 0.7195549011230469]"
7648,1,49.72%,77.46%,0.7380,"[0.5219187140464783, 0.47808128595352173]"
7649,1,49.73%,77.45%,0.7037,"[0.5052630305290222, 0.49473702907562256]"
7650,0,49.72%,77.44%,0.7195,"[0.4869944453239441, 0.5130055546760559]"
7651,0,49.71%,77.44%,0.4299,"[0.6505739092826843, 0.3494260609149933]"
7652,0,49.71%,77.45%,0.3668,"[0.6929618716239929, 0.3070380687713623]"
7653,1,49.71%,77.45%,0.4019,"[0.33094853162765503, 0.669051468372345]"
7654,0,49.71%,77.45%,0.3779,"[0.6853240132331848, 0.3146759569644928]"
7655,1,49.71%,77.44%,0.8962,"[0.5918677449226379, 0.4081322252750397]"
7656,1,49.72%,77.45%,0.6781,"[0.49242714047431946, 0.5075729489326477]"
7657,0,49.71%,77.45%,0.3405,"[0.7114397287368774, 0.28856027126312256]"
7658,0,49.71%,77.45%,0.6555,"[0.5191697478294373, 0.48083028197288513]"
7659,0,49.70%,77.45%,0.3329,"[0.7168350219726562, 0.283164918422699]"
7660,0,49.69%,77.46%,0.4020,"[0.6689886450767517, 0.3310113549232483]"
7661,1,49.70%,77.46%,0.6459,"[0.4758072793483734, 0.524192750453949]"
7662,0,49.69%,77.45%,0.7143,"[0.48955628275871277, 0.5104436874389648]"
7663,0,49.69%,77.45%,0.3462,"[0.7073831558227539, 0.2926168739795685]"
7664,0,49.68%,77.44%,0.7150,"[0.48917827010154724, 0.5108217000961304]"
7665,1,49.69%,77.45%,0.6821,"[0.4944280982017517, 0.5055718421936035]"
7666,1,49.69%,77.45%,0.3344,"[0.28426462411880493, 0.7157354354858398]"
7667,1,49.70%,77.44%,0.8941,"[0.5910269618034363, 0.40897294878959656]"
7668,0,49.69%,77.44%,0.3653,"[0.694003164768219, 0.30599677562713623]"
7669,0,49.69%,77.44%,0.3319,"[0.7175863981246948, 0.28241363167762756]"
7670,0,49.68%,77.45%,0.3402,"[0.711614727973938, 0.2883853316307068]"
7671,1,49.69%,77.44%,0.8797,"[0.5850932598114014, 0.41490671038627625]"
7672,1,49.69%,77.43%,0.9174,"[0.6004289984703064, 0.3995710015296936]"
7673,0,49.69%,77.42%,0.7001,"[0.4965400993824005, 0.5034599304199219]"
7674,0,49.68%,77.41%,0.7187,"[0.48737379908561707, 0.5126261115074158]"
7675,1,49.69%,77.41%,0.6211,"[0.4626619815826416, 0.5373380184173584]"
7676,1,49.69%,77.41%,0.6202,"[0.4621470272541046, 0.537852942943573]"
7677,0,49.69%,77.40%,0.7596,"[0.4678334891796112, 0.5321665406227112]"
7678,0,49.68%,77.41%,0.3549,"[0.7012755870819092, 0.2987244129180908]"
7679,0,49.67%,77.41%,0.3586,"[0.6986620426177979, 0.30133798718452454]"
7680,1,49.68%,77.41%,0.3536,"[0.29787516593933105, 0.7021247744560242]"
7681,0,49.67%,77.41%,0.3589,"[0.6984748244285583, 0.30152517557144165]"
7682,1,49.68%,77.42%,0.6917,"[0.4992668032646179, 0.5007331967353821]"
7683,0,49.67%,77.42%,0.3618,"[0.6963962316513062, 0.30360373854637146]"
7684,1,49.68%,77.41%,0.7427,"[0.5241848826408386, 0.475815087556839]"
7685,0,49.67%,77.41%,0.3533,"[0.7023952603340149, 0.2976047694683075]"
7686,0,49.67%,77.42%,0.3688,"[0.6915896534919739, 0.3084103763103485]"
7687,0,49.66%,77.42%,0.3520,"[0.7033120393753052, 0.29668793082237244]"
7688,0,49.66%,77.42%,0.3614,"[0.6967155337333679, 0.30328449606895447]"
7689,1,49.66%,77.43%,0.6411,"[0.47328171133995056, 0.526718258857727]"
7690,0,49.66%,77.43%,0.5607,"[0.5708340406417847, 0.4291660189628601]"
7691,1,49.66%,77.42%,0.7975,"[0.5495316386222839, 0.4504683017730713]"
7692,1,49.67%,77.42%,0.6925,"[0.4996967613697052, 0.5003032088279724]"
7693,0,49.66%,77.42%,0.4043,"[0.6674740314483643, 0.33252593874931335]"
7694,0,49.66%,77.43%,0.3434,"[0.709385871887207, 0.2906140983104706]"
7695,1,49.66%,77.43%,0.6269,"[0.46572965383529663, 0.5342703461647034]"
7696,1,49.67%,77.43%,0.6523,"[0.47913387417793274, 0.5208661556243896]"
7697,0,49.66%,77.44%,0.3436,"[0.7091800570487976, 0.29081991314888]"
7698,0,49.66%,77.44%,0.3395,"[0.7121078968048096, 0.28789210319519043]"
7699,0,49.65%,77.44%,0.3560,"[0.7004808783531189, 0.2995191216468811]"
7700,0,49.64%,77.44%,0.3381,"[0.7131418585777283, 0.28685811161994934]"
7701,0,49.64%,77.45%,0.3564,"[0.7001726627349854, 0.29982736706733704]"
7702,1,49.64%,77.45%,0.6212,"[0.46271082758903503, 0.5372892022132874]"
7703,0,49.64%,77.45%,0.3459,"[0.7076175808906555, 0.2923824191093445]"
7704,0,49.63%,77.46%,0.3701,"[0.6906948685646057, 0.3093051612377167]"
7705,0,49.62%,77.45%,0.7162,"[0.4885859489440918, 0.5114140510559082]"
7706,1,49.63%,77.45%,0.6819,"[0.49433454871177673, 0.5056654810905457]"
7707,0,49.62%,77.45%,0.4033,"[0.6681110262870789, 0.33188900351524353]"
7708,0,49.62%,77.45%,0.3871,"[0.6790288090705872, 0.32097113132476807]"
7709,0,49.61%,77.46%,0.3754,"[0.687012255191803, 0.3129877746105194]"
7710,0,49.60%,77.46%,0.3539,"[0.7019609808921814, 0.2980389893054962]"
7711,1,49.61%,77.45%,0.9220,"[0.6022774577140808, 0.3977225124835968]"
7712,0,49.60%,77.45%,0.3948,"[0.6738193035125732, 0.3261807858943939]"
7713,1,49.61%,77.46%,0.3439,"[0.2910352051258087, 0.7089648246765137]"
7714,0,49.60%,77.46%,0.3764,"[0.6863512992858887, 0.31364870071411133]"
7715,1,49.61%,77.46%,0.3669,"[0.30710989236831665, 0.6928900480270386]"
7716,0,49.60%,77.47%,0.3407,"[0.7112976908683777, 0.2887023091316223]"
7717,0,49.60%,77.47%,0.3394,"[0.7122242450714111, 0.2877757251262665]"
7718,1,49.60%,77.47%,0.3980,"[0.3283204734325409, 0.6716794967651367]"
7719,1,49.61%,77.47%,0.6913,"[0.4990924894809723, 0.5009075403213501]"
7720,0,49.60%,77.48%,0.3395,"[0.7121307253837585, 0.28786930441856384]"
7721,1,49.61%,77.47%,0.7045,"[0.5056270360946655, 0.4943729639053345]"
7722,0,49.61%,77.47%,0.3728,"[0.6888008713722229, 0.3111991286277771]"
7723,1,49.61%,77.46%,0.9121,"[0.5983259081840515, 0.4016740918159485]"
7724,1,49.62%,77.46%,0.3581,"[0.30099257826805115, 0.6990074515342712]"
7725,1,49.62%,77.47%,0.6434,"[0.47451114654541016, 0.5254887938499451]"
7726,0,49.62%,77.47%,0.3562,"[0.7003032565116882, 0.29969674348831177]"
7727,0,49.61%,77.47%,0.3387,"[0.7127029299736023, 0.2872971296310425]"
7728,0,49.61%,77.47%,0.3990,"[0.6710134148597717, 0.32898658514022827]"
7729,1,49.61%,77.48%,0.6858,"[0.49629977345466614, 0.5037001967430115]"
7730,1,49.62%,77.47%,0.7432,"[0.5244323015213013, 0.47556766867637634]"
7731,1,49.62%,77.47%,0.6829,"[0.4948705732822418, 0.5051293969154358]"
7732,1,49.63%,77.46%,0.8915,"[0.5899778008460999, 0.410022109746933]"
7733,0,49.63%,77.46%,0.5007,"[0.6060816645622253, 0.39391830563545227]"
7734,1,49.63%,77.47%,0.3993,"[0.32918649911880493, 0.6708135604858398]"
7735,1,49.64%,77.47%,0.6381,"[0.4717249870300293, 0.5282750129699707]"
7736,0,49.63%,77.47%,0.3537,"[0.7020816206932068, 0.2979183793067932]"
7737,0,49.63%,77.47%,0.3492,"[0.7052225470542908, 0.2947774827480316]"
7738,0,49.62%,77.48%,0.6380,"[0.5283538699150085, 0.47164615988731384]"
7739,1,49.63%,77.48%,0.3500,"[0.2953427731990814, 0.704657256603241]"
7740,1,49.63%,77.48%,0.6496,"[0.47776496410369873, 0.5222350358963013]"
7741,1,49.64%,77.49%,0.6550,"[0.48055118322372437, 0.5194488763809204]"
7742,1,49.64%,77.49%,0.6388,"[0.4720947742462158, 0.527905285358429]"
7743,0,49.64%,77.49%,0.3715,"[0.689704179763794, 0.3102957606315613]"
7744,0,49.63%,77.50%,0.3718,"[0.689494252204895, 0.3105057179927826]"
7745,1,49.64%,77.50%,0.3466,"[0.2929055392742157, 0.7070944309234619]"
7746,0,49.63%,77.50%,0.3982,"[0.6715113520622253, 0.32848861813545227]"
7747,0,49.63%,77.50%,0.4994,"[0.6069011688232422, 0.3930988311767578]"
7748,0,49.62%,77.49%,0.7107,"[0.491280198097229, 0.5087198615074158]"
7749,1,49.63%,77.50%,0.3588,"[0.30146127939224243, 0.6985387802124023]"
7750,1,49.63%,77.50%,0.3421,"[0.28973668813705444, 0.7102633118629456]"
7751,0,49.63%,77.50%,0.5360,"[0.5850982069969177, 0.41490182280540466]"
7752,0,49.62%,77.51%,0.3344,"[0.7157997488975525, 0.2842003107070923]"
7753,0,49.61%,77.51%,0.3992,"[0.6708465814590454, 0.3291534185409546]"
7754,0,49.61%,77.51%,0.5339,"[0.5862976312637329, 0.41370242834091187]"
7755,0,49.60%,77.51%,0.3546,"[0.7014663219451904, 0.29853367805480957]"
7756,0,49.59%,77.52%,0.3372,"[0.7138009071350098, 0.286199152469635]"
7757,0,49.59%,77.52%,0.3532,"[0.7024263143539429, 0.2975737452507019]"
7758,0,49.58%,77.51%,0.6985,"[0.4973294138908386, 0.5026705861091614]"
7759,0,49.57%,77.51%,0.4890,"[0.6132298707962036, 0.3867701292037964]"
7760,0,49.57%,77.50%,0.7660,"[0.46488460898399353, 0.5351154208183289]"
7761,1,49.57%,77.51%,0.6364,"[0.47083166241645813, 0.5291683077812195]"
7762,1,49.58%,77.51%,0.6781,"[0.49241435527801514, 0.5075855851173401]"
7763,1,49.59%,77.51%,0.6595,"[0.4828789234161377, 0.5171210765838623]"
7764,0,49.58%,77.51%,0.3804,"[0.6835904121398926, 0.3164096176624298]"
7765,1,49.59%,77.50%,0.6973,"[0.502064049243927, 0.4979359209537506]"
7766,1,49.59%,77.49%,0.7491,"[0.5272241830825806, 0.47277575731277466]"
7767,1,49.60%,77.50%,0.3826,"[0.3179017901420593, 0.6820982694625854]"
7768,1,49.61%,77.49%,0.7086,"[0.5076736211776733, 0.49232637882232666]"
7769,0,49.60%,77.49%,0.4029,"[0.668358325958252, 0.33164164423942566]"
7770,1,49.61%,77.49%,0.6689,"[0.4877226650714874, 0.5122774243354797]"
7771,1,49.61%,77.50%,0.6378,"[0.4715612828731537, 0.5284386873245239]"
7772,1,49.62%,77.50%,0.6642,"[0.4853082597255707, 0.5146917700767517]"
7773,0,49.61%,77.50%,0.5418,"[0.5816720128059387, 0.4183279871940613]"
7774,0,49.61%,77.50%,0.3480,"[0.70607990026474, 0.2939200699329376]"
7775,1,49.61%,77.51%,0.6865,"[0.49665001034736633, 0.5033499598503113]"
7776,0,49.61%,77.51%,0.6584,"[0.5176832675933838, 0.4823167026042938]"
7777,0,49.60%,77.50%,0.7345,"[0.47976043820381165, 0.5202394723892212]"
7778,1,49.61%,77.49%,0.6969,"[0.5018841624259949, 0.4981158375740051]"
7779,0,49.60%,77.49%,0.5215,"[0.5936158895492554, 0.40638408064842224]"
7780,0,49.60%,77.50%,0.3578,"[0.6992211937904358, 0.30077874660491943]"
7781,0,49.59%,77.50%,0.5047,"[0.6037158370018005, 0.39628416299819946]"
7782,0,49.58%,77.50%,0.5501,"[0.5768650770187378, 0.423134982585907]"
7783,1,49.59%,77.49%,0.8832,"[0.5865534543991089, 0.4134465157985687]"
7784,1,49.60%,77.50%,0.3488,"[0.29444870352745056, 0.7055513262748718]"
7785,0,49.59%,77.50%,0.3530,"[0.7026029229164124, 0.29739704728126526]"
7786,1,49.60%,77.50%,0.3800,"[0.3161512017250061, 0.6838487982749939]"
7787,1,49.60%,77.50%,0.3466,"[0.2929247319698334, 0.7070752382278442]"
7788,0,49.60%,77.51%,0.3567,"[0.6999589800834656, 0.3000410199165344]"
7789,1,49.60%,77.51%,0.6269,"[0.46574774384498596, 0.5342522263526917]"
7790,1,49.61%,77.51%,0.6373,"[0.47126078605651855, 0.5287392735481262]"
7791,0,49.60%,77.52%,0.3842,"[0.6810169219970703, 0.3189830780029297]"
7792,0,49.60%,77.52%,0.4141,"[0.6609062552452087, 0.33909380435943604]"
7793,0,49.59%,77.52%,0.3348,"[0.7154549360275269, 0.28454509377479553]"
7794,1,49.60%,77.52%,0.6669,"[0.4867130219936371, 0.5132869482040405]"
7795,1,49.60%,77.53%,0.3904,"[0.32318806648254395, 0.6768119931221008]"
7796,1,49.61%,77.52%,0.7038,"[0.5052849650382996, 0.49471497535705566]"
7797,0,49.60%,77.52%,0.3759,"[0.6866737008094788, 0.31332623958587646]"
7798,0,49.60%,77.52%,0.3725,"[0.689042866230011, 0.3109571039676666]"
7799,0,49.59%,77.53%,0.3689,"[0.6914984583854675, 0.30850154161453247]"
7800,1,49.60%,77.53%,0.3939,"[0.3255544900894165, 0.6744455695152283]"
7801,1,49.60%,77.52%,0.7757,"[0.5396301746368408, 0.4603698253631592]"
7802,1,49.61%,77.52%,0.6478,"[0.4767856001853943, 0.5232143402099609]"
7803,0,49.60%,77.52%,0.3397,"[0.7119882106781006, 0.288011759519577]"
7804,1,49.61%,77.51%,0.7322,"[0.5191347599029541, 0.4808652102947235]"
7805,1,49.62%,77.50%,0.7304,"[0.5183047652244568, 0.481695294380188]"
7806,0,49.61%,77.51%,0.3844,"[0.6808574795722961, 0.31914258003234863]"
7807,0,49.60%,77.51%,0.3376,"[0.7134510278701782, 0.2865489721298218]"
7808,0,49.60%,77.51%,0.3595,"[0.6980066895484924, 0.30199337005615234]"
7809,1,49.60%,77.50%,0.7057,"[0.5062416195869446, 0.4937584102153778]"
7810,0,49.60%,77.51%,0.3844,"[0.6808732748031616, 0.3191267251968384]"
7811,0,49.59%,77.51%,0.3585,"[0.6987283825874329, 0.3012716472148895]"
7812,1,49.60%,77.51%,0.3815,"[0.31716516613960266, 0.682834804058075]"
7813,0,49.59%,77.51%,0.3790,"[0.6845569014549255, 0.31544309854507446]"
7814,0,49.58%,77.52%,0.3402,"[0.711593747138977, 0.28840622305870056]"
7815,0,49.58%,77.52%,0.3757,"[0.686803936958313, 0.3131960332393646]"
7816,1,49.58%,77.51%,0.8173,"[0.5583845376968384, 0.44161540269851685]"
7817,1,49.59%,77.51%,0.6500,"[0.47796139121055603, 0.5220385789871216]"
7818,0,49.58%,77.52%,0.3662,"[0.6933540105819702, 0.3066459596157074]"
7819,0,49.58%,77.51%,0.7271,"[0.48331230878829956, 0.5166876912117004]"
7820,0,49.57%,77.51%,0.3381,"[0.713108479976654, 0.28689152002334595]"
7821,0,49.57%,77.51%,0.3453,"[0.7079728841781616, 0.2920271158218384]"
7822,1,49.57%,77.50%,0.7070,"[0.5068747997283936, 0.49312517046928406]"
7823,0,49.57%,77.51%,0.4163,"[0.6594968438148499, 0.34050315618515015]"
7824,0,49.56%,77.51%,0.3350,"[0.7153545618057251, 0.2846454679965973]"
7825,1,49.57%,77.51%,0.6758,"[0.4912538528442383, 0.5087461471557617]"
7826,1,49.57%,77.51%,0.6398,"[0.47262686491012573, 0.5273730754852295]"
7827,0,49.57%,77.52%,0.3980,"[0.6716446876525879, 0.3283552825450897]"
7828,0,49.56%,77.52%,0.3344,"[0.7157858610153198, 0.2842141091823578]"
7829,0,49.55%,77.51%,0.7224,"[0.4855790436267853, 0.5144210457801819]"
7830,1,49.56%,77.51%,0.6422,"[0.47385403513908386, 0.5261459350585938]"
7831,0,49.55%,77.52%,0.3583,"[0.6988731622695923, 0.3011268973350525]"
7832,0,49.55%,77.52%,0.3603,"[0.6974765658378601, 0.3025233745574951]"
7833,1,49.55%,77.51%,0.7068,"[0.5067866444587708, 0.49321338534355164]"
7834,0,49.55%,77.51%,0.3607,"[0.6971758008003235, 0.3028242290019989]"
7835,1,49.55%,77.51%,0.6755,"[0.49108919501304626, 0.5089108347892761]"
7836,1,49.56%,77.52%,0.6430,"[0.47429028153419495, 0.5257098078727722]"
7837,0,49.55%,77.52%,0.3758,"[0.6867173314094543, 0.31328269839286804]"
7838,1,49.56%,77.52%,0.3618,"[0.3035866916179657, 0.6964132785797119]"
7839,1,49.57%,77.53%,0.6399,"[0.4726703464984894, 0.5273296236991882]"
7840,1,49.57%,77.53%,0.6492,"[0.47751370072364807, 0.5224863290786743]"
7841,1,49.58%,77.52%,0.7348,"[0.5204199552536011, 0.4795800447463989]"
7842,0,49.57%,77.52%,0.3353,"[0.7151370644569397, 0.2848629355430603]"
7843,1,49.58%,77.51%,0.7072,"[0.5069763660430908, 0.49302369356155396]"
7844,0,49.57%,77.51%,0.4199,"[0.657109260559082, 0.34289076924324036]"
7845,1,49.58%,77.50%,0.8346,"[0.5659548044204712, 0.43404513597488403]"
7846,0,49.57%,77.51%,0.3470,"[0.7068044543266296, 0.29319560527801514]"
7847,1,49.58%,77.50%,0.7401,"[0.5229223966598511, 0.4770776331424713]"
7848,1,49.59%,77.50%,0.3626,"[0.3041110634803772, 0.6958889365196228]"
7849,1,49.59%,77.50%,0.6556,"[0.48086559772491455, 0.5191343426704407]"
7850,1,49.60%,77.51%,0.6635,"[0.4849381744861603, 0.5150619149208069]"
7851,0,49.59%,77.51%,0.5379,"[0.5839600563049316, 0.41603994369506836]"
7852,0,49.59%,77.51%,0.3580,"[0.6990771889686584, 0.30092281103134155]"
7853,1,49.59%,77.51%,0.6453,"[0.4755066931247711, 0.5244933366775513]"
7854,1,49.60%,77.52%,0.6876,"[0.4971938729286194, 0.5028061270713806]"
7855,0,49.59%,77.52%,0.5266,"[0.5906201004981995, 0.4093799293041229]"
7856,1,49.60%,77.52%,0.6342,"[0.4696422815322876, 0.5303577184677124]"
7857,1,49.61%,77.53%,0.3539,"[0.29804566502571106, 0.7019543051719666]"
7858,0,49.60%,77.53%,0.3939,"[0.6744139790534973, 0.3255860209465027]"
7859,0,49.59%,77.53%,0.3629,"[0.6956701874732971, 0.3043298125267029]"
7860,0,49.59%,77.53%,0.3481,"[0.7060031294822693, 0.29399681091308594]"
7861,0,49.58%,77.54%,0.3925,"[0.6753755807876587, 0.3246243894100189]"
7862,0,49.57%,77.54%,0.3293,"[0.7194187045097351, 0.2805812954902649]"
7863,0,49.57%,77.53%,0.7123,"[0.49053776264190674, 0.5094621777534485]"
7864,1,49.57%,77.53%,0.6318,"[0.4683586359024048, 0.53164142370224]"
7865,0,49.57%,77.54%,0.3593,"[0.6981680393218994, 0.3018318712711334]"
7866,1,49.57%,77.54%,0.3993,"[0.32920920848846436, 0.6707907319068909]"
7867,1,49.58%,77.54%,0.3494,"[0.29489386081695557, 0.7051061391830444]"
7868,0,49.57%,77.54%,0.3487,"[0.7055832147598267, 0.2944168746471405]"
7869,0,49.57%,77.55%,0.4071,"[0.6655610799789429, 0.3344389796257019]"
7870,1,49.57%,77.55%,0.6819,"[0.4943399429321289, 0.5056600570678711]"
7871,0,49.57%,77.55%,0.3718,"[0.6894873976707458, 0.31051260232925415]"
7872,0,49.56%,77.56%,0.3690,"[0.691405713558197, 0.3085942566394806]"
7873,0,49.56%,77.56%,0.3605,"[0.6973500847816467, 0.30264997482299805]"
7874,1,49.56%,77.56%,0.6770,"[0.49185049533843994, 0.5081495046615601]"
7875,1,49.57%,77.56%,0.3586,"[0.3013433516025543, 0.6986566185951233]"
7876,1,49.57%,77.57%,0.6164,"[0.4601050913333893, 0.5398949384689331]"
7877,1,49.58%,77.57%,0.6829,"[0.4948692321777344, 0.5051307678222656]"
7878,0,49.57%,77.57%,0.3868,"[0.67923504114151, 0.3207649290561676]"
7879,1,49.58%,77.58%,0.4537,"[0.36473411321640015, 0.6352658867835999]"
7880,1,49.59%,77.58%,0.3230,"[0.2760392725467682, 0.7239606976509094]"
7881,1,49.59%,77.58%,0.3568,"[0.3000580370426178, 0.6999419331550598]"
7882,1,49.60%,77.58%,0.6698,"[0.4881981909275055, 0.5118017792701721]"
7883,0,49.59%,77.59%,0.3422,"[0.7101722359657288, 0.28982770442962646]"
7884,0,49.59%,77.59%,0.3351,"[0.71528160572052, 0.28471839427948]"
7885,0,49.58%,77.59%,0.3407,"[0.7112759351730347, 0.28872397541999817]"
7886,0,49.58%,77.60%,0.3446,"[0.7084688544273376, 0.2915310859680176]"
7887,0,49.57%,77.60%,0.3285,"[0.7200207114219666, 0.27997922897338867]"
7888,0,49.56%,77.60%,0.3923,"[0.6755133867263794, 0.3244866132736206]"
7889,1,49.57%,77.60%,0.3882,"[0.3217286765575409, 0.6782712340354919]"
7890,1,49.58%,77.61%,0.3868,"[0.32077163457870483, 0.6792283654212952]"
7891,1,49.58%,77.61%,0.6365,"[0.47086915373802185, 0.5291308164596558]"
7892,0,49.58%,77.61%,0.3684,"[0.691834032535553, 0.308165967464447]"
7893,1,49.58%,77.62%,0.3420,"[0.28966081142425537, 0.7103391289710999]"
7894,0,49.58%,77.62%,0.3355,"[0.7149863243103027, 0.2850136458873749]"
7895,1,49.58%,77.62%,0.4873,"[0.38572263717651367, 0.6142774224281311]"
7896,1,49.59%,77.61%,0.7512,"[0.5281801223754883, 0.4718199372291565]"
7897,1,49.59%,77.61%,0.6353,"[0.47021979093551636, 0.5297802090644836]"
7898,1,49.60%,77.62%,0.4698,"[0.37489211559295654, 0.6251078844070435]"
7899,0,49.59%,77.62%,0.3863,"[0.6795631051063538, 0.32043686509132385]"
7900,1,49.60%,77.62%,0.6318,"[0.4683684706687927, 0.5316315293312073]"
7901,0,49.60%,77.63%,0.3377,"[0.7134339809417725, 0.28656601905822754]"
7902,1,49.60%,77.62%,0.7086,"[0.5076474547386169, 0.49235254526138306]"
7903,1,49.61%,77.62%,0.3491,"[0.29469993710517883, 0.7053000926971436]"
7904,1,49.61%,77.62%,0.6838,"[0.49529755115509033, 0.5047025084495544]"
7905,1,49.62%,77.62%,0.6497,"[0.47780394554138184, 0.5221960544586182]"
7906,0,49.61%,77.63%,0.5507,"[0.5765476226806641, 0.4234524071216583]"
7907,1,49.62%,77.63%,0.6865,"[0.49664953351020813, 0.5033504962921143]"
7908,0,49.61%,77.63%,0.5150,"[0.5974865555763245, 0.40251344442367554]"
7909,1,49.62%,77.64%,0.3779,"[0.314706414937973, 0.6852936148643494]"
