round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
7771,1,49.61%,87.76%,0.1891,"[0.22085249423980713, 0.7791475653648376]"
7772,1,49.62%,87.77%,0.2340,"[0.13089127838611603, 0.8691087365150452]"
7773,0,49.61%,87.77%,0.4634,"[0.7357189059257507, 0.26428115367889404]"
7774,0,49.61%,87.77%,0.0001,"[0.9975399971008301, 0.0024600636679679155]"
7775,1,49.61%,87.77%,0.0967,"[0.10742682218551636, 0.8925731778144836]"
7776,0,49.61%,87.76%,1.9689,"[0.10199222713708878, 0.8980076909065247]"
7777,0,49.60%,87.75%,2.5600,"[0.08236852288246155, 0.9176315069198608]"
7778,1,49.61%,87.75%,0.0896,"[0.08891895413398743, 0.9110811352729797]"
7779,0,49.60%,87.74%,1.0621,"[0.31520819664001465, 0.6847918033599854]"
7780,0,49.60%,87.74%,0.0002,"[0.9998425245285034, 0.0001574774069013074]"
7781,0,49.59%,87.73%,0.7363,"[0.3952436149120331, 0.6047564148902893]"
7782,0,49.58%,87.73%,0.0002,"[0.9999004602432251, 9.948714432539418e-05]"
7783,1,49.59%,87.73%,0.2121,"[0.19623522460460663, 0.8037647604942322]"
7784,1,49.60%,87.73%,0.1185,"[0.11321979016065598, 0.8867802023887634]"
7785,0,49.59%,87.73%,0.0001,"[0.9998314380645752, 0.00016854020941536874]"
7786,1,49.60%,87.74%,0.0748,"[0.07413588464260101, 0.925864040851593]"
7787,1,49.60%,87.74%,0.1040,"[0.10911168903112411, 0.8908883333206177]"
7788,0,49.60%,87.74%,0.0001,"[0.9999500513076782, 4.9938571464736015e-05]"
7789,1,49.60%,87.74%,0.1593,"[0.13515011966228485, 0.864849865436554]"
7790,1,49.61%,87.74%,0.2214,"[0.24036818742752075, 0.7596318125724792]"
7791,0,49.60%,87.74%,0.0007,"[0.9974134564399719, 0.002586576621979475]"
7792,0,49.60%,87.75%,0.0001,"[0.9999052286148071, 9.47144435485825e-05]"
7793,0,49.59%,87.75%,0.0000,"[0.9999909400939941, 9.05333217815496e-06]"
7794,1,49.60%,87.75%,0.0630,"[0.06870696693658829, 0.9312930107116699]"
7795,1,49.60%,87.75%,0.0714,"[0.0695929229259491, 0.9304071068763733]"
7796,1,49.61%,87.75%,0.1715,"[0.12105414271354675, 0.8789458274841309]"
7797,0,49.60%,87.75%,0.0003,"[0.9997619986534119, 0.000237990592722781]"
7798,0,49.60%,87.75%,0.0000,"[0.9999146461486816, 8.534536027582362e-05]"
7799,0,49.59%,87.76%,0.0000,"[0.9999799728393555, 1.9987735868198797e-05]"
7800,1,49.60%,87.76%,0.0351,"[0.0404641330242157, 0.9595358967781067]"
7801,1,49.60%,87.76%,0.0802,"[0.07271920889616013, 0.927280843257904]"
7802,1,49.61%,87.76%,0.1352,"[0.11017410457134247, 0.8898259401321411]"
7803,0,49.60%,87.76%,0.0003,"[0.9997366070747375, 0.0002633703697938472]"
7804,1,49.61%,87.76%,0.0838,"[0.07097034901380539, 0.929029643535614]"
7805,1,49.62%,87.77%,0.1286,"[0.12423514574766159, 0.8757648468017578]"
7806,0,49.61%,87.77%,0.0008,"[0.9998136162757874, 0.00018643648945726454]"
7807,0,49.60%,87.77%,0.0002,"[0.9997634291648865, 0.0002365400578128174]"
7808,0,49.60%,87.77%,0.0000,"[0.9999533891677856, 4.660652484744787e-05]"
7809,1,49.60%,87.77%,0.0595,"[0.06025226041674614, 0.93974769115448]"
7810,0,49.60%,87.77%,0.0002,"[0.9997627139091492, 0.0002372370654484257]"
7811,0,49.59%,87.78%,0.0000,"[0.9999873638153076, 1.2601873095263727e-05]"
7812,1,49.60%,87.78%,0.0278,"[0.02611984685063362, 0.9738801121711731]"
7813,0,49.59%,87.78%,0.0000,"[0.9999551773071289, 4.480447023524903e-05]"
7814,0,49.58%,87.78%,0.0023,"[0.999964714050293, 3.5283428587717935e-05]"
7815,0,49.58%,87.78%,0.0000,"[0.99998939037323, 1.0566479431872722e-05]"
7816,1,49.58%,87.78%,0.0430,"[0.04312088340520859, 0.9568791389465332]"
7817,1,49.59%,87.78%,0.0468,"[0.05196040868759155, 0.9480395913124084]"
7818,0,49.58%,87.79%,0.0016,"[0.9980375170707703, 0.001962450332939625]"
7819,0,49.58%,87.77%,2.9049,"[0.05539386719465256, 0.9446061253547668]"
7820,0,49.57%,87.78%,0.0000,"[0.9999700784683228, 2.992315057781525e-05]"
7821,0,49.57%,87.78%,0.0000,"[0.9999901056289673, 9.911189408740029e-06]"
7822,1,49.57%,87.78%,0.0275,"[0.02721422351896763, 0.9727857708930969]"
7823,0,49.57%,87.78%,0.0001,"[0.9999493360519409, 5.069173130323179e-05]"
7824,0,49.56%,87.78%,0.0000,"[0.999987006187439, 1.2998150850762613e-05]"
7825,1,49.57%,87.78%,0.0376,"[0.03692398592829704, 0.9630760550498962]"
7826,1,49.57%,87.79%,0.1047,"[0.10128787904977798, 0.898712158203125]"
7827,0,49.57%,87.79%,0.0053,"[0.9929306507110596, 0.0070693595334887505]"
7828,0,49.56%,87.79%,0.0001,"[0.999864935874939, 0.00013504052185453475]"
7829,0,49.55%,87.78%,2.7973,"[0.0572257861495018, 0.94277423620224]"
7830,1,49.56%,87.78%,0.0525,"[0.04674537107348442, 0.9532545804977417]"
7831,0,49.55%,87.78%,0.2350,"[0.7596011161804199, 0.24039891362190247]"
7832,0,49.55%,87.78%,0.0001,"[0.9998883008956909, 0.00011164754687342793]"
7833,1,49.55%,87.78%,0.0757,"[0.05155714973807335, 0.948442816734314]"
7834,0,49.55%,87.79%,0.0002,"[0.9998805522918701, 0.00011948106111958623]"
7835,1,49.55%,87.79%,0.0920,"[0.06529596447944641, 0.934704065322876]"
7836,1,49.56%,87.79%,0.1262,"[0.1545211225748062, 0.845478892326355]"
7837,0,49.55%,87.79%,0.0044,"[0.9986011385917664, 0.00139881472568959]"
7838,1,49.56%,87.79%,0.0876,"[0.08534877002239227, 0.9146512746810913]"
7839,1,49.57%,87.79%,0.0849,"[0.09932789951562881, 0.9006721377372742]"
7840,1,49.57%,87.79%,0.1569,"[0.14396770298480988, 0.8560323119163513]"
7841,1,49.58%,87.80%,0.2042,"[0.20717845857143402, 0.7928215861320496]"
7842,0,49.57%,87.80%,0.0166,"[0.9571573138237, 0.042842742055654526]"
7843,1,49.58%,87.80%,0.1378,"[0.12117204070091248, 0.8788279891014099]"
7844,0,49.57%,87.80%,0.0023,"[0.9993669390678406, 0.0006330659380182624]"
7845,1,49.58%,87.80%,0.1464,"[0.12480707466602325, 0.8751929402351379]"
7846,0,49.57%,87.80%,0.0007,"[0.999326229095459, 0.000673815084155649]"
7847,1,49.58%,87.81%,0.0821,"[0.07525242865085602, 0.9247475862503052]"
7848,1,49.59%,87.81%,0.0986,"[0.09940611571073532, 0.9005938768386841]"
7849,1,49.59%,87.81%,0.1305,"[0.11476139724254608, 0.8852386474609375]"
7850,1,49.60%,87.81%,0.1216,"[0.13078634440898895, 0.8692136406898499]"
7851,0,49.59%,87.80%,1.5723,"[0.20526579022407532, 0.7947342395782471]"
7852,0,49.59%,87.80%,0.0014,"[0.9982692003250122, 0.0017307846574112773]"
7853,1,49.59%,87.80%,0.0788,"[0.07680806517601013, 0.9231919050216675]"
7854,1,49.60%,87.80%,0.0674,"[0.11061424762010574, 0.8893857598304749]"
7855,0,49.59%,87.79%,1.1206,"[0.42753836512565613, 0.5724616646766663]"
7856,1,49.60%,87.79%,0.1382,"[0.20085027813911438, 0.799149751663208]"
7857,1,49.61%,87.80%,0.1330,"[0.1266307681798935, 0.8733692169189453]"
7858,0,49.60%,87.80%,0.0027,"[0.9993758797645569, 0.0006240933435037732]"
7859,0,49.59%,87.80%,0.0001,"[0.99994957447052, 5.0475482566980645e-05]"
7860,0,49.59%,87.80%,0.0000,"[0.9999934434890747, 6.602115263376618e-06]"
7861,0,49.58%,87.80%,0.0000,"[0.9999980926513672, 1.850903345257393e-06]"
7862,0,49.57%,87.80%,0.0000,"[0.9999858140945435, 1.424514084646944e-05]"
7863,0,49.57%,87.79%,3.4722,"[0.034693531692028046, 0.9653064608573914]"
7864,1,49.57%,87.79%,0.0280,"[0.03467737138271332, 0.9653226137161255]"
7865,0,49.57%,87.80%,0.0000,"[0.9999632835388184, 3.670136720757e-05]"
7866,1,49.57%,87.80%,0.0351,"[0.034743987023830414, 0.9652560353279114]"
7867,1,49.58%,87.80%,0.0585,"[0.0544280968606472, 0.9455718994140625]"
7868,0,49.57%,87.80%,0.0001,"[0.9998443126678467, 0.00015565221838187426]"
7869,0,49.57%,87.80%,0.0000,"[0.9999808073043823, 1.914833592309151e-05]"
7870,1,49.57%,87.80%,0.1924,"[0.160261869430542, 0.839738130569458]"
7871,0,49.57%,87.80%,0.0001,"[0.9999600648880005, 3.987626769230701e-05]"
7872,0,49.56%,87.81%,0.0000,"[0.9999909400939941, 9.04299486137461e-06]"
7873,0,49.56%,87.81%,0.0000,"[0.999997615814209, 2.3978079752851045e-06]"
7874,1,49.56%,87.81%,0.0572,"[0.08311213552951813, 0.9168878793716431]"
7875,1,49.57%,87.81%,0.0711,"[0.06779763102531433, 0.9322023987770081]"
7876,1,49.57%,87.81%,0.1212,"[0.14127424359321594, 0.8587257862091064]"
7877,1,49.58%,87.81%,0.1258,"[0.13540570437908173, 0.8645943403244019]"
7878,0,49.57%,87.82%,0.0032,"[0.999809205532074, 0.00019082683138549328]"
7879,1,49.58%,87.82%,0.1902,"[0.17197322845458984, 0.8280268311500549]"
7880,1,49.59%,87.82%,0.0690,"[0.06601251661777496, 0.9339874982833862]"
7881,1,49.59%,87.82%,0.0754,"[0.0676034465432167, 0.9323965907096863]"
7882,1,49.60%,87.82%,0.0997,"[0.08944357931613922, 0.9105564951896667]"
7883,0,49.59%,87.82%,0.0005,"[0.9987668991088867, 0.001233099028468132]"
7884,0,49.59%,87.82%,0.0001,"[0.9998792409896851, 0.00012070291268173605]"
7885,0,49.58%,87.83%,0.0000,"[0.9999823570251465, 1.7687872968963347e-05]"
7886,0,49.58%,87.83%,0.0000,"[0.9999918937683105, 8.082814019871876e-06]"
7887,0,49.57%,87.83%,0.0000,"[0.9999984502792358, 1.586396365382825e-06]"
7888,0,49.56%,87.83%,0.0000,"[0.9999921321868896, 7.847623237466905e-06]"
7889,1,49.57%,87.83%,0.0165,"[0.022683195769786835, 0.9773167967796326]"
7890,1,49.58%,87.83%,0.0282,"[0.034505799412727356, 0.9654942750930786]"
7891,1,49.58%,87.84%,0.0577,"[0.03459632769227028, 0.96540367603302]"
7892,0,49.58%,87.84%,0.0000,"[0.9998446702957153, 0.00015527463983744383]"
7893,1,49.58%,87.84%,0.0415,"[0.03292294591665268, 0.9670770168304443]"
7894,0,49.58%,87.84%,0.0000,"[0.9999936819076538, 6.363165994116571e-06]"
7895,1,49.58%,87.84%,0.0551,"[0.05019059032201767, 0.9498093724250793]"
7896,1,49.59%,87.84%,0.0493,"[0.04610190540552139, 0.953898012638092]"
7897,1,49.59%,87.85%,0.0648,"[0.06343322992324829, 0.9365667104721069]"
7898,1,49.60%,87.85%,0.0768,"[0.07456392049789429, 0.9254360795021057]"
7899,0,49.59%,87.85%,0.0007,"[0.9996603727340698, 0.0003395781386643648]"
7900,1,49.60%,87.85%,0.0481,"[0.04263151437044144, 0.9573684930801392]"
7901,0,49.60%,87.85%,0.0003,"[0.9999361038208008, 6.39370919088833e-05]"
7902,1,49.60%,87.85%,0.0502,"[0.04533206298947334, 0.9546679258346558]"
7903,1,49.61%,87.85%,0.0934,"[0.08508317917585373, 0.9149168133735657]"
7904,1,49.61%,87.86%,0.1115,"[0.09812028706073761, 0.9018797278404236]"
7905,1,49.62%,87.86%,0.1342,"[0.12075798958539963, 0.8792420029640198]"
7906,0,49.61%,87.85%,1.5284,"[0.26943936944007874, 0.7305606007575989]"
7907,1,49.62%,87.85%,0.0909,"[0.09838839620351791, 0.9016116261482239]"
7908,0,49.61%,87.84%,1.8640,"[0.11696971207857132, 0.883030354976654]"
7909,1,49.62%,87.84%,0.0648,"[0.05673522502183914, 0.9432647228240967]"
7910,1,49.63%,87.84%,0.0637,"[0.04332522675395012, 0.9566748142242432]"
7911,0,49.62%,87.84%,0.0002,"[0.9973145127296448, 0.002685482380911708]"
7912,1,49.63%,87.84%,0.0508,"[0.05400577187538147, 0.9459942579269409]"
7913,1,49.63%,87.84%,0.0727,"[0.06831751018762589, 0.9316824674606323]"
7914,1,49.64%,87.85%,0.0453,"[0.05875113233923912, 0.941248893737793]"
7915,1,49.65%,87.85%,0.0787,"[0.07455889880657196, 0.9254410862922668]"
7916,1,49.65%,87.85%,0.0903,"[0.07903968542814255, 0.9209603667259216]"
7917,0,49.65%,87.84%,1.8387,"[0.13275538384914398, 0.8672446012496948]"
7918,1,49.65%,87.84%,0.0870,"[0.08326708525419235, 0.9167328476905823]"
7919,0,49.65%,87.84%,0.0053,"[0.9961944818496704, 0.003805564483627677]"
7920,1,49.65%,87.84%,0.0707,"[0.06673144549131393, 0.9332685470581055]"
7921,0,49.65%,87.84%,0.0010,"[0.9987138509750366, 0.001286207465454936]"
7922,0,49.64%,87.85%,0.0001,"[0.999936580657959, 6.337220111163333e-05]"
7923,0,49.63%,87.85%,0.0000,"[0.9999840259552002, 1.5917541531962343e-05]"
7924,1,49.64%,87.85%,0.0254,"[0.0253810603171587, 0.9746189713478088]"
7925,1,49.65%,87.85%,0.0470,"[0.0418265163898468, 0.9581735134124756]"
7926,0,49.64%,87.84%,3.0594,"[0.07390940189361572, 0.9260905385017395]"
7927,0,49.63%,87.84%,0.0000,"[0.9999758005142212, 2.424547346890904e-05]"
7928,0,49.63%,87.84%,0.0000,"[0.9999910593032837, 8.954235454439186e-06]"
7929,0,49.62%,87.84%,0.0000,"[0.9999978542327881, 2.124751745213871e-06]"
7930,0,49.62%,87.83%,3.3257,"[0.03232571482658386, 0.9676743149757385]"
7931,0,49.61%,87.83%,0.0000,"[0.9999995231628418, 4.822734922527161e-07]"
7932,1,49.62%,87.84%,0.0273,"[0.0300021693110466, 0.9699978232383728]"
7933,1,49.62%,87.84%,2.2688,"[0.09343008697032928, 0.9065698981285095]"
7934,1,49.63%,87.84%,0.0591,"[0.0741753950715065, 0.9258246421813965]"
7935,0,49.62%,87.84%,0.0001,"[0.9999223947525024, 7.764695328660309e-05]"
7936,1,49.63%,87.84%,0.0665,"[0.061078932136297226, 0.9389210343360901]"
7937,0,49.62%,87.84%,0.0001,"[0.9998655319213867, 0.00013444962678477168]"
7938,1,49.63%,87.84%,0.0518,"[0.05124882236123085, 0.9487511515617371]"
7939,1,49.63%,87.85%,0.0649,"[0.06218850240111351, 0.937811553478241]"
7940,1,49.64%,87.85%,0.0541,"[0.07379753142595291, 0.9262024164199829]"
7941,1,49.65%,87.85%,0.0620,"[0.10826308280229568, 0.8917368650436401]"
7942,1,49.65%,87.85%,0.0845,"[0.10242519527673721, 0.897574782371521]"
7943,1,49.66%,87.85%,0.1448,"[0.10156654566526413, 0.8984333872795105]"
7944,0,49.65%,87.85%,0.0038,"[0.9997949004173279, 0.00020516413496807218]"
7945,0,49.65%,87.86%,0.0000,"[0.9998157620429993, 0.0001843011996243149]"
7946,0,49.64%,87.86%,0.0288,"[0.9924403429031372, 0.007559691555798054]"
7947,0,49.64%,87.86%,0.0000,"[0.9999943971633911, 5.650767434417503e-06]"
7948,0,49.63%,87.85%,3.1902,"[0.0652107447385788, 0.93478924036026]"
7949,0,49.62%,87.85%,0.0000,"[0.9999979734420776, 2.0678348846558947e-06]"
7950,1,49.63%,87.85%,0.0442,"[0.04730778932571411, 0.9526921510696411]"
7951,1,49.64%,87.85%,0.0667,"[0.07936439663171768, 0.9206356406211853]"
7952,1,49.64%,87.85%,0.0791,"[0.08633261173963547, 0.9136673808097839]"
7953,1,49.65%,87.86%,0.0887,"[0.0825813040137291, 0.9174187183380127]"
7954,1,49.65%,87.86%,0.0752,"[0.07308363169431686, 0.9269163608551025]"
7955,0,49.65%,87.86%,0.0000,"[0.9999665021896362, 3.351263148942962e-05]"
7956,0,49.64%,87.85%,2.4806,"[0.08027500659227371, 0.9197249412536621]"
7957,1,49.65%,87.85%,0.0882,"[0.09063655138015747, 0.9093634486198425]"
7958,0,49.64%,87.85%,0.0001,"[0.9999314546585083, 6.852420483483002e-05]"
7959,1,49.65%,87.85%,0.1345,"[0.349344938993454, 0.6506550312042236]"
7960,1,49.65%,87.85%,0.0711,"[0.0853213518857956, 0.9146785736083984]"
7961,0,49.65%,87.85%,0.0000,"[0.9999603033065796, 3.971979458583519e-05]"
7962,0,49.64%,87.86%,0.0000,"[0.9999922513961792, 7.69080452300841e-06]"
7963,1,49.65%,87.86%,0.0733,"[0.08263782411813736, 0.9173621535301208]"
7964,0,49.64%,87.86%,0.0001,"[0.9998801946640015, 0.00011980483395745978]"
7965,1,49.65%,87.86%,0.0664,"[0.07603192329406738, 0.9239680767059326]"
7966,0,49.64%,87.86%,0.0002,"[0.9998512268066406, 0.00014876696513965726]"
7967,0,49.64%,87.86%,0.3798,"[0.6238414645195007, 0.37615853548049927]"
7968,1,49.64%,87.87%,0.0526,"[0.05741707608103752, 0.942582905292511]"
7969,0,49.64%,87.87%,0.0000,"[0.9999103546142578, 8.95804405445233e-05]"
7970,0,49.63%,87.87%,0.0000,"[0.9999959468841553, 4.00911039832863e-06]"
7971,1,49.64%,87.87%,0.0440,"[0.0558987632393837, 0.9441012740135193]"
7972,1,49.64%,87.87%,0.0811,"[0.06298864632844925, 0.9370113611221313]"
7973,0,49.64%,87.87%,0.0001,"[0.9998410940170288, 0.0001588872110005468]"
7974,0,49.63%,87.87%,0.0000,"[0.9999879598617554, 1.2026060176140163e-05]"
7975,0,49.62%,87.86%,2.6267,"[0.05695798248052597, 0.9430420398712158]"
7976,1,49.63%,87.87%,0.1008,"[0.22757570445537567, 0.7724242806434631]"
7977,0,49.62%,87.87%,0.0100,"[0.9955064058303833, 0.0044935946352779865]"
7978,0,49.62%,87.87%,0.0000,"[0.9999887943267822, 1.1229560186620802e-05]"
7979,0,49.61%,87.87%,0.0000,"[0.9999966621398926, 3.2914535950112622e-06]"
7980,0,49.61%,87.87%,0.0000,"[0.9999973773956299, 2.5753411136975046e-06]"
7981,0,49.60%,87.87%,0.0003,"[0.9448398947715759, 0.05516005679965019]"
7982,0,49.59%,87.87%,0.0000,"[0.9999990463256836, 9.608552318240982e-07]"
7983,1,49.60%,87.88%,0.0413,"[0.0494135282933712, 0.9505864381790161]"
7984,0,49.59%,87.88%,0.0000,"[0.9999915361404419, 8.452992005913984e-06]"
7985,0,49.59%,87.88%,0.0000,"[0.9999979734420776, 2.0185989342280664e-06]"
7986,1,49.59%,87.88%,0.0503,"[0.05013245344161987, 0.9498675465583801]"
7987,0,49.59%,87.87%,2.0950,"[0.09720825403928757, 0.9027917385101318]"
7988,0,49.58%,87.87%,0.0000,"[0.9999812841415405, 1.8744489352684468e-05]"
7989,1,49.59%,87.86%,0.2001,"[0.7000085115432739, 0.2999914586544037]"
7990,0,49.58%,87.86%,0.0000,"[0.9999814033508301, 1.8618728063302115e-05]"
7991,0,49.57%,87.86%,0.0006,"[0.9984766840934753, 0.0015232624718919396]"
7992,0,49.57%,87.86%,0.0000,"[0.9999918937683105, 8.11713562143268e-06]"
7993,0,49.56%,87.87%,0.0000,"[0.9999980926513672, 1.8514841713113128e-06]"
7994,1,49.57%,87.87%,0.0570,"[0.06930699199438095, 0.9306930303573608]"
7995,0,49.56%,87.87%,0.0000,"[0.9999798536300659, 2.0195415345369838e-05]"
7996,1,49.57%,87.87%,0.3978,"[0.3509412407875061, 0.6490587592124939]"
7997,1,49.57%,87.87%,0.1310,"[0.13039299845695496, 0.8696069717407227]"
7998,0,49.57%,87.87%,0.0003,"[0.9995424747467041, 0.0004575359052978456]"
7999,0,49.56%,87.86%,2.2367,"[0.1412920206785202, 0.8587079644203186]"
8000,1,49.57%,87.86%,0.1261,"[0.09856805950403214, 0.9014319181442261]"
8001,0,49.56%,87.87%,0.0002,"[0.9997866749763489, 0.00021329450828488916]"
8002,1,49.57%,87.87%,0.1058,"[0.11358554661273956, 0.8864144682884216]"
8003,0,49.56%,87.87%,0.0002,"[0.999768078327179, 0.00023196006077341735]"
8004,0,49.56%,87.87%,0.0000,"[0.999976396560669, 2.3637674530618824e-05]"
8005,1,49.56%,87.87%,0.0873,"[0.0699930340051651, 0.9300069808959961]"
8006,1,49.57%,87.87%,0.1852,"[0.19038255512714386, 0.8096174001693726]"
8007,1,49.58%,87.87%,0.2006,"[0.16759485006332397, 0.832405149936676]"
8008,0,49.57%,87.88%,0.0066,"[0.9977923631668091, 0.0022076366003602743]"
8009,1,49.58%,87.88%,0.1211,"[0.1042587161064148, 0.8957412838935852]"
8010,1,49.58%,87.88%,0.2119,"[0.17192281782627106, 0.8280771374702454]"
8011,1,49.59%,87.88%,0.1887,"[0.18227438628673553, 0.8177255988121033]"
8012,0,49.58%,87.88%,0.0050,"[0.9971440434455872, 0.0028560017235577106]"
8013,1,49.59%,87.88%,0.1282,"[0.07593423128128052, 0.9240657687187195]"
8014,0,49.58%,87.89%,0.0005,"[0.9987776875495911, 0.0012223299127072096]"
8015,1,49.59%,87.89%,0.0681,"[0.07091409713029861, 0.929085910320282]"
8016,0,49.58%,87.88%,1.6707,"[0.13688603043556213, 0.8631139397621155]"
8017,1,49.59%,87.88%,0.0878,"[0.0741012841463089, 0.9258987307548523]"
8018,0,49.58%,87.88%,0.0103,"[0.9971169233322144, 0.0028830459341406822]"
8019,0,49.58%,87.88%,0.0000,"[0.9999804496765137, 1.9542874724720605e-05]"
8020,0,49.57%,87.87%,3.4314,"[0.033491503447294235, 0.9665085673332214]"
8021,0,49.56%,87.87%,0.0000,"[0.9999587535858154, 4.128804721403867e-05]"
8022,1,49.57%,87.87%,0.0253,"[0.02537095732986927, 0.9746290445327759]"
8023,1,49.58%,87.87%,0.0695,"[0.05892011895775795, 0.94107985496521]"
8024,0,49.57%,87.86%,1.9859,"[0.12602941691875458, 0.8739705681800842]"
8025,1,49.58%,87.86%,0.0698,"[0.06535599380731583, 0.9346439242362976]"
8026,0,49.57%,87.87%,0.0013,"[0.998656153678894, 0.0013437700690701604]"
8027,1,49.58%,87.87%,0.0830,"[0.07096143811941147, 0.9290385842323303]"
8028,0,49.57%,87.86%,2.1301,"[0.10858721286058426, 0.8914127945899963]"
8029,1,49.58%,87.86%,0.0627,"[0.09426582604646683, 0.905734121799469]"
8030,1,49.58%,87.86%,0.1255,"[0.11921843886375427, 0.8807815909385681]"
8031,0,49.58%,87.86%,0.0013,"[0.9993351101875305, 0.0006649046554230154]"
8032,1,49.58%,87.86%,0.0960,"[0.10260310024023056, 0.8973969221115112]"
8033,1,49.59%,87.86%,0.1263,"[0.12463074922561646, 0.8753693103790283]"
8034,1,49.60%,87.87%,0.2010,"[0.15906892716884613, 0.8409311175346375]"
8035,0,49.59%,87.87%,0.0052,"[0.9955888986587524, 0.004411101806908846]"
8036,0,49.58%,87.86%,2.2247,"[0.12882782518863678, 0.8711722493171692]"
8037,0,49.58%,87.86%,0.0000,"[0.9999793767929077, 2.056797529803589e-05]"
8038,0,49.57%,87.86%,0.0000,"[0.999990701675415, 9.326374311058316e-06]"
8039,1,49.58%,87.86%,0.0348,"[0.036634985357522964, 0.9633650183677673]"
8040,1,49.58%,87.86%,0.1102,"[0.08361656963825226, 0.9163834452629089]"
8041,0,49.58%,87.86%,0.0002,"[0.9998094439506531, 0.00019055153825320303]"
8042,1,49.58%,87.87%,0.1209,"[0.13656984269618988, 0.8634301424026489]"
8043,0,49.58%,87.87%,0.0788,"[0.8415231108665466, 0.1584768444299698]"
8044,0,49.57%,87.87%,0.0001,"[0.9997503161430359, 0.0002497006207704544]"
8045,0,49.57%,87.87%,0.0000,"[0.9999892711639404, 1.0787067367346026e-05]"
8046,0,49.56%,87.87%,0.0000,"[0.9999969005584717, 3.077355586356134e-06]"
8047,0,49.55%,87.87%,0.0000,"[0.999998927116394, 1.0229526878902107e-06]"
8048,0,49.55%,87.86%,2.2745,"[0.08806198835372925, 0.9119380712509155]"
8049,1,49.55%,87.86%,0.0435,"[0.042887717485427856, 0.9571123123168945]"
8050,1,49.56%,87.85%,1.9869,"[0.8266282677650452, 0.17337174713611603]"
8051,1,49.57%,87.85%,0.1537,"[0.13981668651103973, 0.8601833581924438]"
8052,1,49.57%,87.86%,0.1475,"[0.15945395827293396, 0.8405460119247437]"
8053,0,49.57%,87.86%,0.0017,"[0.9965381622314453, 0.0034619015641510487]"
8054,1,49.57%,87.86%,0.1633,"[0.1716502457857132, 0.828349769115448]"
8055,0,49.57%,87.86%,0.0003,"[0.9985740184783936, 0.0014259808231145144]"
8056,0,49.56%,87.86%,0.0001,"[0.9999006986618042, 9.934144327417016e-05]"
8057,1,49.57%,87.86%,0.0898,"[0.07667037844657898, 0.9233295917510986]"
8058,0,49.56%,87.86%,0.9711,"[0.7421417832374573, 0.2578582465648651]"
8059,0,49.55%,87.87%,0.0000,"[0.9999730587005615, 2.6974701540893875e-05]"
8060,1,49.56%,87.87%,0.1219,"[0.11778274923563004, 0.882217288017273]"
8061,0,49.55%,87.87%,0.0000,"[0.9999727010726929, 2.7281474103801884e-05]"
8062,1,49.56%,87.87%,0.0523,"[0.04687313362956047, 0.9531269073486328]"
8063,0,49.55%,87.86%,2.5065,"[0.084335096180439, 0.9156649708747864]"
8064,1,49.56%,87.86%,0.6364,"[0.372085303068161, 0.6279146075248718]"
8065,0,49.55%,87.86%,0.0001,"[0.9999350309371948, 6.498763104900718e-05]"
8066,1,49.56%,87.86%,0.0847,"[0.071428082883358, 0.928571879863739]"
8067,0,49.55%,87.87%,0.0001,"[0.9999302625656128, 6.975659198360518e-05]"
8068,0,49.55%,87.85%,0.7444,"[0.4814496338367462, 0.5185503959655762]"
8069,1,49.55%,87.86%,0.0918,"[0.08910804241895676, 0.9108919501304626]"
8070,0,49.55%,87.86%,0.0023,"[0.9964904189109802, 0.0035096018109470606]"
