round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output,alpha,0.05,,EMA Dampened
9066,1,49.73%,89.35%,0.0185,"[0.017998097464442253, 0.9820019006729126]",0.176468009,,,
9067,1,49.74%,89.35%,0.0295,"[0.02233162522315979, 0.9776684045791626]",0.169119609,,,
9068,1,49.74%,89.35%,0.0305,"[0.040286485105752945, 0.9597135186195374]",0.162188629,,,
9069,1,49.75%,89.35%,0.0315,"[0.028923682868480682, 0.9710763692855835]",0.155654197,,,
9070,0,49.74%,89.34%,3.6315,"[0.018197007477283478, 0.9818029403686523]",0.329446487,,,
9071,0,49.74%,89.34%,0,"[0.9999916553497314, 8.317625542986207e-06]",0.312974163,,,
9072,1,49.74%,89.34%,0.0138,"[0.018272606655955315, 0.9817273616790771]",0.298015455,,,
9073,0,49.74%,89.34%,0.101,"[0.9985392093658447, 0.0014607453485950828]",0.288164682,,,
9074,0,49.73%,89.34%,0.0005,"[0.9996645450592041, 0.0003354288055561483]",0.273781448,,,
9075,0,49.72%,89.33%,2.9968,"[0.037208907306194305, 0.9627910852432251]",0.409932375,,,
9076,1,49.73%,89.34%,0.024,"[0.02170989289879799, 0.9782901406288147]",0.390635757,,,
9077,1,49.74%,89.34%,0.0304,"[0.023954346776008606, 0.9760456681251526]",0.372623969,,,
9078,1,49.74%,89.34%,0.0194,"[0.02461249940097332, 0.9753875732421875]",0.35496277,,,
9079,0,49.74%,89.34%,0,"[0.9999963045120239, 3.669759053082089e-06]",0.337214632,,,
9080,1,49.74%,89.34%,0.0446,"[0.06032485514879227, 0.9396751523017883]",0.3225839,,,
9081,0,49.74%,89.34%,0.0001,"[0.9998854398727417, 0.00011449767043814063]",0.306459705,,,
9082,0,49.73%,89.33%,2.5539,"[0.10200542956590652, 0.8979945778846741]",0.41883172,,,
9083,1,49.74%,89.33%,0.018,"[0.016558805480599403, 0.9834412336349487]",0.398790134,,,
9084,0,49.73%,89.33%,0.0007,"[0.9999501705169678, 4.987660940969363e-05]",0.378885627,,,
9085,1,49.74%,89.34%,0.0704,"[0.07164398580789566, 0.9283559918403625]",0.363461346,,,
9086,1,49.74%,89.34%,0.0762,"[0.11058611422777176, 0.8894139528274536]",0.349098279,,,
9087,1,49.75%,89.34%,0.1558,"[0.15877041220664978, 0.8412296175956726]",0.339433365,,,
9088,1,49.75%,89.34%,0.1028,"[0.0865883082151413, 0.9134117364883423]",0.327601696,,,
9089,1,49.76%,89.34%,0.0659,"[0.0724916085600853, 0.9275083541870117]",0.314516612,,,
9090,0,49.75%,89.34%,0.0001,"[0.9970948696136475, 0.0029051504097878933]",0.298795781,,,
9091,1,49.76%,89.34%,0.0231,"[0.024744167923927307, 0.9752557873725891]",0.285010992,,,
9092,1,49.76%,89.34%,0.0635,"[0.06644780933856964, 0.9335522055625916]",0.273935442,,,
9093,0,49.76%,89.34%,0,"[0.9999961853027344, 3.864956852339674e-06]",0.26023867,,,
9094,1,49.76%,89.35%,0.0618,"[0.05732960253953934, 0.9426704049110413]",0.250316737,,,
9095,1,49.77%,89.35%,0.022,"[0.023021189495921135, 0.9769788384437561]",0.2389009,,,
9096,0,49.76%,89.35%,0,"[0.9999960660934448, 3.95430242861039e-06]",0.226955855,,,
9097,1,49.77%,89.35%,0.0536,"[0.04455878585577011, 0.9554412364959717]",0.218288062,,,
9098,1,49.77%,89.35%,0.027,"[0.028459075838327408, 0.9715409278869629]",0.208723659,,,
9099,1,49.78%,89.35%,0.0278,"[0.025153400376439095, 0.9748466610908508]",0.199677476,,,
9100,1,49.79%,89.35%,0.0362,"[0.041337959468364716, 0.9586620330810547]",0.191503602,,,
9101,0,49.78%,89.35%,0,"[0.9999955892562866, 4.382232418720378e-06]",0.181928422,,,
9102,1,49.79%,89.36%,0.0462,"[0.03621486946940422, 0.9637850522994995]",0.175142001,,,
9103,1,49.79%,89.36%,0.0224,"[0.02413257770240307, 0.9758673906326294]",0.167504901,,,
9104,0,49.79%,89.36%,0,"[0.9999973773956299, 2.646578195708571e-06]",0.159129656,,,
9105,1,49.79%,89.36%,0.0285,"[0.0254733394831419, 0.9745267033576965]",0.152598173,,,
9106,1,49.80%,89.36%,0.0403,"[0.04900383576750755, 0.9509961605072021]",0.146983265,,,
9107,0,49.79%,89.36%,0,"[0.9999233484268188, 7.66039956943132e-05]",0.139634101,,,
9108,1,49.80%,89.36%,0.032,"[0.02849760465323925, 0.9715023636817932]",0.134252396,,,
9109,1,49.80%,89.36%,0.0348,"[0.03346938267350197, 0.9665306210517883]",0.129279776,,,
9110,0,49.80%,89.35%,2.8793,"[0.14011739194393158, 0.8598825931549072]",0.266780788,,,
9111,1,49.80%,89.35%,0.0724,"[0.04805562272667885, 0.9519443511962891]",0.257061748,,,
9112,1,49.81%,89.36%,0.0272,"[0.02413671836256981, 0.9758633375167847]",0.245568661,,,
9113,1,49.81%,89.36%,0.0634,"[0.09424783289432526, 0.9057521224021912]",0.236460228,,,
9114,1,49.82%,89.36%,0.0317,"[0.022119944915175438, 0.97788006067276]",0.226222216,,,
9115,1,49.82%,89.36%,0.0181,"[0.02088318206369877, 0.9791168570518494]",0.215816106,,,
9116,1,49.83%,89.36%,0.022,"[0.024543123319745064, 0.9754568338394165]",0.2061253,,,
9117,0,49.82%,89.36%,0.0006,"[0.9999018907546997, 9.808649338083342e-05]",0.195849035,,,
9118,0,49.82%,89.36%,0.0001,"[0.9994687438011169, 0.0005313179572112858]",0.186061584,,,
9119,1,49.82%,89.36%,0.0264,"[0.021206239238381386, 0.978793740272522]",0.178078504,,,
9120,0,49.82%,89.37%,0,"[0.999993085861206, 6.972615665290505e-06]",0.169174579,,,
9121,1,49.82%,89.37%,0.0236,"[0.03077174723148346, 0.9692283272743225]",0.16189585,,,
9122,1,49.83%,89.37%,0.0182,"[0.020210662856698036, 0.9797892570495605]",0.154711058,,,
9123,1,49.84%,89.37%,0.0297,"[0.022928159683942795, 0.9770718216896057]",0.148460505,,,
9124,0,49.83%,89.37%,0,"[0.9999967813491821, 3.2460973216075217e-06]",0.14103748,,,
9125,0,49.82%,89.37%,0,"[0.9999967813491821, 3.271956302342005e-06]",0.133985606,,,
9126,0,49.82%,89.37%,0,"[0.9999359846115112, 6.399174162652344e-05]",0.127286325,,,
9127,0,49.81%,89.37%,0.0001,"[0.9940145611763, 0.005985443014651537]",0.120927009,,,
9128,0,49.81%,89.37%,0,"[0.9999301433563232, 6.985218351474032e-05]",0.114880659,,,
9129,0,49.80%,89.38%,0.0008,"[0.9999816417694092, 1.839477954490576e-05]",0.109176626,,,
9130,1,49.81%,89.38%,0.0212,"[0.018311474472284317, 0.9816885590553284]",0.104777794,,,
9131,1,49.81%,89.38%,0.0185,"[0.017402812838554382, 0.9825971722602844]",0.100463905,,,
9132,1,49.82%,89.38%,0.0171,"[0.015596716664731503, 0.9844032526016235]",0.096295709,,,
9133,1,49.82%,89.38%,0.0197,"[0.024289632216095924, 0.9757103323936462]",0.092465924,,,
9134,0,49.82%,89.38%,0,"[0.9997918009757996, 0.0002082032588077709]",0.087842628,,,
9135,0,49.81%,89.38%,0.0003,"[0.999186098575592, 0.0008139493293128908]",0.083465496,,,
9136,1,49.82%,89.38%,0.019,"[0.018727432936429977, 0.9812725782394409]",0.080242222,,,
9137,0,49.81%,89.38%,0,"[0.9999945163726807, 5.537520792131545e-06]",0.07623011,,,
9138,1,49.82%,89.39%,0.0184,"[0.01868867687880993, 0.9813112616539001]",0.073338605,,,
9139,0,49.81%,89.38%,3.8583,"[0.019320381805300713, 0.9806796312332153]",0.262586675,,,
9140,1,49.82%,89.38%,0.0195,"[0.02170535735785961, 0.9782946705818176]",0.250432341,,,
9141,0,49.81%,89.38%,1.3214,"[0.9691097140312195, 0.030890237540006638]",0.303980724,,,
9142,1,49.82%,89.38%,0.0181,"[0.019548285752534866, 0.980451762676239]",0.289686688,,,
9143,1,49.83%,89.38%,0.0226,"[0.030020663514733315, 0.9699792861938477]",0.276332353,,,
9144,0,49.82%,89.37%,4.0881,"[0.023848410695791245, 0.9761515259742737]",0.466920736,,,
9145,0,49.81%,89.37%,0,"[0.9999943971633911, 5.556946234719362e-06]",0.443574699,,,
9146,1,49.82%,89.37%,0.0249,"[0.02635992132127285, 0.9736400246620178]",0.422640964,,,
9147,0,49.81%,89.37%,0,"[0.9999909400939941, 9.088540537049994e-06]",0.401508916,,,
9148,1,49.82%,89.38%,0.0273,"[0.028124576434493065, 0.9718754887580872]",0.38279847,,,
9149,0,49.81%,89.38%,0,"[0.9999967813491821, 3.1887479963188525e-06]",0.363658546,,,
9150,1,49.82%,89.38%,0.048,"[0.03889210522174835, 0.9611078500747681]",0.347875619,,,
9151,0,49.81%,89.37%,3.2712,"[0.03828882426023483, 0.9617111086845398]",0.494041838,,,
9152,0,49.81%,89.37%,0,"[0.9999955892562866, 4.37589324064902e-06]",0.469339746,,,
9153,1,49.81%,89.37%,0.0846,"[0.05286312475800514, 0.9471369385719299]",0.450102759,,,
9154,0,49.81%,89.37%,0,"[0.999996542930603, 3.492957603157265e-06]",0.427597621,,,
9155,1,49.81%,89.37%,0.0693,"[0.05677961930632591, 0.9432203769683838]",0.40968274,,,
9156,0,49.81%,89.37%,0,"[0.9999971389770508, 2.845416247510002e-06]",0.389198603,,,
9157,1,49.81%,89.38%,0.036,"[0.03360310569405556, 0.9663968682289124]",0.371538673,,,
9158,0,49.81%,89.38%,0,"[0.9999973773956299, 2.646828079377883e-06]",0.352961739,,,
9159,1,49.81%,89.38%,0.0298,"[0.031066441908478737, 0.9689335227012634]",0.336803652,,,
9160,0,49.81%,89.38%,0,"[0.9999959468841553, 4.084356532985112e-06]",0.31996347,,,
9161,0,49.80%,89.38%,0,"[0.9999966621398926, 3.2942737107077846e-06]",0.303965296,,,
9162,1,49.81%,89.38%,0.0429,"[0.03896767646074295, 0.9610323309898376]",0.290912031,,,
9163,1,49.81%,89.38%,0.0753,"[0.07682430744171143, 0.9231757521629333]",0.28013143,,,
9164,0,49.81%,89.38%,0,"[0.999992847442627, 7.14196175977122e-06]",0.266124858,,,
9165,1,49.81%,89.38%,0.0273,"[0.03144542872905731, 0.9685546159744263]",0.254183615,,,
9166,0,49.81%,89.39%,0,"[0.9999955892562866, 4.379266556497896e-06]",0.241474435,,,
9167,0,49.80%,89.39%,0,"[0.9999866485595703, 1.3334869436221197e-05]",0.229400713,,,
9168,1,49.81%,89.39%,0.0706,"[0.07488799095153809, 0.9251120686531067]",0.221460677,,,
9169,1,49.81%,89.39%,0.0543,"[0.05760336294770241, 0.9423966407775879]",0.213102643,,,
9170,0,49.81%,89.39%,0,"[0.9999785423278809, 2.1508811187231913e-05]",0.202447511,,,
9171,1,49.81%,89.39%,0.084,"[0.06508993357419968, 0.9349101185798645]",0.196525136,,,
9172,1,49.82%,89.39%,0.0251,"[0.02330075390636921, 0.9766992330551147]",0.187953879,,,
9173,1,49.83%,89.39%,0.0537,"[0.05224109813570976, 0.9477588534355164]",0.181241185,,,
9174,1,49.83%,89.40%,0.045,"[0.054990485310554504, 0.9450095891952515]",0.174429126,,,
9175,0,49.83%,89.39%,2.9996,"[0.053366340696811676, 0.9466336369514465]",0.315687669,,,
9176,1,49.83%,89.39%,0.0565,"[0.04955621808767319, 0.9504437446594238]",0.302728286,,,
9177,0,49.83%,89.38%,3.1566,"[0.059844911098480225, 0.9401550889015198]",0.445421872,,,
9178,0,49.82%,89.38%,0,"[0.999981164932251, 1.878783223219216e-05]",0.423150778,,,
9179,0,49.81%,89.38%,0,"[0.9999544620513916, 4.550757148535922e-05]",0.401993239,,,
9180,1,49.82%,89.38%,0.052,"[0.04533922299742699, 0.9546607732772827]",0.384493577,,,
9181,1,49.83%,89.38%,0.077,"[0.08498512953519821, 0.9150148034095764]",0.369118898,,,
9182,0,49.82%,89.37%,0.9869,"[0.25132399797439575, 0.748676061630249]",0.400007953,,,
9183,0,49.81%,89.37%,0,"[0.9999934434890747, 6.591181318071904e-06]",0.380007556,,,
9184,0,49.81%,89.36%,1.3375,"[0.3007991909980774, 0.6992008090019226]",0.427882178,,,
9185,0,49.80%,89.36%,0.0001,"[0.9999896287918091, 1.037132187775569e-05]",0.406493069,,,
9186,1,49.81%,89.37%,0.062,"[0.055981382727622986, 0.9440186023712158]",0.389268416,,,
9187,0,49.80%,89.37%,0,"[0.9999629259109497, 3.710357123054564e-05]",0.369804995,,,
9188,0,49.80%,89.36%,0.4735,"[0.4232180416584015, 0.5767819881439209]",0.374989745,,,
9189,0,49.79%,89.36%,0,"[0.9999903440475464, 9.671106454334222e-06]",0.356240258,,,
9190,0,49.79%,89.36%,0,"[0.9999942779541016, 5.733626494475175e-06]",0.338428245,,,
9191,1,49.79%,89.36%,0.1548,"[0.16041818261146545, 0.8395818471908569]",0.329246833,,,
9192,1,49.80%,89.36%,0.0553,"[0.04243377223610878, 0.9575662612915039]",0.315549491,,,
9193,0,49.79%,89.36%,0.0004,"[0.9997100234031677, 0.00028998800553381443]",0.299792016,,,
9194,1,49.80%,89.36%,0.1658,"[0.09865390509366989, 0.9013460874557495]",0.293092416,,,
9195,0,49.79%,89.36%,0.1699,"[0.7766863107681274, 0.22331367433071136]",0.286932795,,,
9196,1,49.80%,89.37%,0.111,"[0.10366154462099075, 0.8963385224342346]",0.278136155,,,
9197,0,49.79%,89.37%,0,"[0.9999954700469971, 4.526231350610033e-06]",0.264229347,,,
9198,1,49.80%,89.37%,0.0516,"[0.043246690183877945, 0.9567532539367676]",0.25359788,,,
9199,1,49.80%,89.36%,3.0874,"[0.9121719598770142, 0.08782798051834106]",0.395287986,,,
9200,0,49.80%,89.35%,1.7208,"[0.1780737191438675, 0.8219262361526489]",0.461563587,,,
9201,1,49.80%,89.34%,1.1733,"[0.9830036163330078, 0.016996338963508606]",0.497150407,,,
9202,1,49.81%,89.34%,0.0365,"[0.0398741289973259, 0.9601258635520935]",0.474117887,,,
9203,0,49.80%,89.34%,0,"[0.9999957084655762, 4.338048711360898e-06]",0.450411993,,,
9204,0,49.80%,89.34%,0,"[0.9999970197677612, 3.001050799866789e-06]",0.427891393,,,
9205,0,49.79%,89.34%,0,"[0.999996542930603, 3.4305760436836863e-06]",0.406496823,,,
9206,1,49.80%,89.35%,0.3146,"[0.25535494089126587, 0.7446450591087341]",0.401901982,,,
9207,1,49.80%,89.35%,0.1535,"[0.11711051315069199, 0.882889449596405]",0.389481883,,,
9208,0,49.80%,89.35%,0,"[0.9999969005584717, 3.0534831694239983e-06]",0.370007789,,,
9209,0,49.79%,89.35%,0,"[0.9999966621398926, 3.335735300424858e-06]",0.351507399,,,
9210,0,49.79%,89.35%,0.0085,"[0.978950023651123, 0.021049950271844864]",0.33435703,,,
9211,1,49.79%,89.34%,0.5071,"[0.6517637968063354, 0.34823617339134216]",0.342994178,,,
9212,1,49.80%,89.34%,0.0893,"[0.0752972662448883, 0.9247027039527893]",0.330309469,,,
9213,1,49.80%,89.34%,0.0503,"[0.06558069586753845, 0.9344192743301392]",0.316308996,,,
9214,0,49.80%,89.34%,0,"[0.9999951124191284, 4.855574388784589e-06]",0.300493546,,,
9215,1,49.80%,89.34%,0.0227,"[0.02479304000735283, 0.9752069115638733]",0.286603869,,,
9216,1,49.81%,89.35%,0.0351,"[0.03282264247536659, 0.9671773910522461]",0.274028675,,,
9217,1,49.82%,89.35%,0.0925,"[0.07755884528160095, 0.9224411845207214]",0.264952241,,,
9218,1,49.82%,89.35%,0.0214,"[0.022352956235408783, 0.977647066116333]",0.252774629,,,
9219,0,49.82%,89.35%,0.0001,"[0.9999849796295166, 1.5030294889584184e-05]",0.240140898,,,
9220,0,49.81%,89.35%,0.0006,"[0.9998213648796082, 0.0001786315260687843]",0.228163853,,,
9221,1,49.82%,89.35%,0.021,"[0.028697321191430092, 0.9713026881217957]",0.21780566,,,
9222,1,49.82%,89.35%,0.0194,"[0.01798856258392334, 0.9820114374160767]",0.207885377,,,
9223,1,49.83%,89.35%,0.0156,"[0.017130011692643166, 0.9828700423240662]",0.198271108,,,
9224,1,49.83%,89.36%,0.0176,"[0.01419077254831791, 0.9858092665672302]",0.189237553,,,
9225,0,49.83%,89.35%,3.4014,"[0.033066000789403915, 0.9669340252876282]",0.349845675,,,
9226,1,49.83%,89.35%,0.0221,"[0.020614970475435257, 0.9793850183486938]",0.333458392,,,
9227,1,49.84%,89.35%,0.021,"[0.025257330387830734, 0.9747426509857178]",0.317835472,,,
9228,1,49.84%,89.35%,0.0191,"[0.020221225917339325, 0.9797787666320801]",0.302898698,,,
9229,1,49.85%,89.35%,0.0179,"[0.016094408929347992, 0.9839056134223938]",0.288648764,,,
9230,1,49.85%,89.35%,0.0177,"[0.019064931198954582, 0.9809350371360779]",0.275101325,,,
9231,1,49.86%,89.35%,0.0193,"[0.01459334697574377, 0.9854066371917725]",0.262311259,,,
9232,0,49.85%,89.35%,0.0002,"[0.9998767375946045, 0.00012321420945227146]",0.249205696,,,
9233,0,49.85%,89.35%,0.034,"[0.9992555975914001, 0.0007443707436323166]",0.238445411,,,
9234,0,49.84%,89.36%,0.0017,"[0.9988934397697449, 0.0011065417202189565]",0.226608141,,,
9235,1,49.85%,89.36%,0.0183,"[0.02430097945034504, 0.9756989479064941]",0.216192734,,,
9236,1,49.85%,89.36%,0.0126,"[0.013454888947308064, 0.9865451455116272]",0.206013097,,,
9237,1,49.86%,89.36%,0.0254,"[0.02504085935652256, 0.974959135055542]",0.196982442,,,
9238,0,49.85%,89.35%,3.7409,"[0.025746513158082962, 0.9742534756660461]",0.37417832,,,
9239,1,49.86%,89.35%,0.0213,"[0.02402462437748909, 0.9759753942489624]",0.356534404,,,
9240,0,49.85%,89.35%,0,"[0.9999955892562866, 4.361215815151809e-06]",0.338707684,,,
9241,1,49.86%,89.35%,0.0314,"[0.021795187145471573, 0.9782047867774963]",0.3233423,,,
9242,0,49.85%,89.35%,0,"[0.9999649524688721, 3.508352529024705e-05]",0.307175185,,,
9243,0,49.85%,89.36%,0,"[0.9999532699584961, 4.671015267376788e-05]",0.291816425,,,
9244,1,49.85%,89.36%,0.0312,"[0.027205459773540497, 0.9727945923805237]",0.278785604,,,
9245,1,49.86%,89.36%,0.0216,"[0.017132041975855827, 0.982867956161499]",0.265926324,,,
9246,0,49.85%,89.36%,0,"[0.9999964237213135, 3.5695481983566424e-06]",0.252630008,,,
9247,0,49.85%,89.36%,0,"[0.9999924898147583, 7.534224096161779e-06]",0.239998507,,,
9248,0,49.84%,89.36%,0,"[0.9999961853027344, 3.7693916965508834e-06]",0.227998582,,,
9249,1,49.85%,89.36%,0.0165,"[0.017988450825214386, 0.9820115566253662]",0.217423653,,,
9250,1,49.85%,89.36%,0.0361,"[0.039787665009498596, 0.9602123498916626]",0.20835747,,,
9251,1,49.86%,89.36%,0.0635,"[0.04400480538606644, 0.9559951424598694]",0.201114597,,,
9252,1,49.86%,89.37%,0.0143,"[0.014150617644190788, 0.9858493804931641]",0.191773867,,,
9253,1,49.87%,89.37%,0.0254,"[0.027248263359069824, 0.9727516770362854]",0.183455174,,,
9254,0,49.86%,89.37%,0,"[0.9999949932098389, 4.999883458367549e-06]",0.174282415,,,
9255,1,49.87%,89.37%,0.0356,"[0.024898983538150787, 0.9751010537147522]",0.167348294,,,
9256,0,49.86%,89.37%,0,"[0.9999945163726807, 5.441509529191535e-06]",0.158980879,,,
9257,1,49.87%,89.37%,0.0198,"[0.019481126219034195, 0.9805189371109009]",0.152021835,,,
9258,0,49.86%,89.37%,0,"[0.9999911785125732, 8.871109457686543e-06]",0.144420744,,,
9259,1,49.87%,89.37%,0.0195,"[0.02198728732764721, 0.97801274061203]",0.138174707,,,
9260,1,49.88%,89.37%,0.0304,"[0.025838419795036316, 0.9741616249084473]",0.132785971,,,
9261,0,49.87%,89.37%,3.5906,"[0.037409547716379166, 0.9625904560089111]",0.305676673,,,
9262,1,49.88%,89.37%,0.0264,"[0.025743115693330765, 0.9742568731307983]",0.291712839,,,
9263,1,49.88%,89.37%,0.0253,"[0.02751125395298004, 0.9724887013435364]",0.278392197,,,
9264,1,49.89%,89.37%,0.0263,"[0.02680225856602192, 0.9731976985931396]",0.265787587,,,
9265,0,49.88%,89.37%,0,"[0.9999958276748657, 4.143613750784425e-06]",0.252498208,,,
9266,0,49.88%,89.37%,0.0001,"[0.9629916548728943, 0.037008289247751236]",0.239878297,,,
9267,1,49.88%,89.37%,0.0389,"[0.04926329106092453, 0.9507367610931396]",0.229829383,,,
9268,0,49.88%,89.37%,0,"[0.9999955892562866, 4.381931375974091e-06]",0.218337913,,,
9269,0,49.87%,89.37%,0,"[0.999996542930603, 3.4707761642494006e-06]",0.207421018,,,
9270,1,49.88%,89.38%,0.03,"[0.03108352981507778, 0.9689165353775024]",0.198549967,,,
9271,0,49.87%,89.37%,3.2993,"[0.047632597386837006, 0.95236736536026]",0.353587469,,,
9272,1,49.88%,89.37%,0.0222,"[0.02739907242357731, 0.9726009368896484]",0.337018095,,,
9273,1,49.88%,89.37%,0.0468,"[0.03657979518175125, 0.9634202718734741]",0.32250719,,,
9274,1,49.89%,89.37%,0.0287,"[0.02891574054956436, 0.9710842370986938]",0.307816831,,,
9275,0,49.88%,89.37%,0.0048,"[0.9922382235527039, 0.007761847693473101]",0.292665989,,,
9276,1,49.89%,89.37%,0.0203,"[0.02146013453602791, 0.9785398244857788]",0.27904769,,,
9277,1,49.89%,89.37%,0.0273,"[0.03239725902676582, 0.9676027894020081]",0.266460305,,,
9278,0,49.89%,89.36%,2.8268,"[0.06555197387933731, 0.9344480037689209]",0.39447729,,,
9279,1,49.89%,89.36%,0.0241,"[0.02328433096408844, 0.976715624332428]",0.375958426,,,
9280,0,49.89%,89.37%,0,"[0.9999439716339111, 5.6037551985355094e-05]",0.357160504,,,
9281,1,49.89%,89.37%,0.0653,"[0.06744571030139923, 0.9325542449951172]",0.342567479,,,
9282,1,49.90%,89.37%,0.0253,"[0.027231410145759583, 0.9727686047554016]",0.326704105,,,
9283,1,49.90%,89.37%,0.027,"[0.0280359648168087, 0.9719640612602234]",0.3117189,,,
9284,1,49.91%,89.37%,0.1803,"[0.10513186454772949, 0.8948680758476257]",0.305147955,,,
9285,0,49.90%,89.37%,0,"[0.999988317489624, 1.1646505299722776e-05]",0.289890557,,,
9286,1,49.91%,89.37%,0.1037,"[0.08109953254461288, 0.9189005494117737]",0.280581029,,,
9287,1,49.91%,89.37%,0.5561,"[0.46189308166503906, 0.5381068587303162]",0.294356978,,,
9288,1,49.92%,89.37%,0.0366,"[0.03263231739401817, 0.9673676490783691]",0.281469129,,,
9289,0,49.91%,89.38%,0,"[0.999996542930603, 3.4809461340046255e-06]",0.267395672,,,
9290,0,49.91%,89.38%,0,"[0.9999896287918091, 1.0377654689364135e-05]",0.254025889,,,
9291,0,49.90%,89.37%,1.5838,"[0.19235683977603912, 0.8076431155204773]",0.320514594,,,
9292,1,49.91%,89.37%,0.0231,"[0.028702538460493088, 0.9712975025177002]",0.305643865,,,
9293,1,49.91%,89.37%,0.1607,"[0.12800361216068268, 0.8719964027404785]",0.298396671,,,
9294,1,49.92%,89.37%,0.0579,"[0.05176609754562378, 0.9482339024543762]",0.286371838,,,
9295,1,49.92%,89.37%,0.0216,"[0.019570332020521164, 0.9804296493530273]",0.273133246,,,
9296,0,49.92%,89.37%,0,"[0.9999955892562866, 4.448798335943138e-06]",0.259476584,,,
9297,0,49.91%,89.37%,0.3043,"[0.9907611012458801, 0.009238863363862038]",0.261717755,,,
9298,1,49.92%,89.38%,0.0165,"[0.017884526401758194, 0.9821155071258545]",0.249456867,,,
9299,0,49.91%,89.37%,2.5154,"[0.07382743060588837, 0.9261725544929504]",0.362754023,,,
9300,0,49.91%,89.37%,0,"[0.9999958276748657, 4.183854343864368e-06]",0.344616322,,,
9301,0,49.90%,89.37%,0,"[0.9999964237213135, 3.596580427256413e-06]",0.327385506,,,
9302,1,49.91%,89.37%,0.0476,"[0.0371355377137661, 0.9628644585609436]",0.313396231,,,
9303,0,49.90%,89.37%,0,"[0.9999303817749023, 6.959918391657993e-05]",0.297726419,,,
9304,0,49.90%,89.37%,0,"[0.9999954700469971, 4.5234523895487655e-06]",0.282840098,,,
9305,1,49.90%,89.37%,0.0562,"[0.0585915632545948, 0.9414083957672119]",0.271508093,,,
9306,1,49.91%,89.37%,0.0368,"[0.03810553997755051, 0.9618943929672241]",0.259772689,,,
9307,1,49.91%,89.37%,0.04,"[0.04053732380270958, 0.9594626426696777]",0.248784054,,,
9308,0,49.91%,89.38%,0,"[0.9995531439781189, 0.0004467825056053698]",0.236344852,,,
9309,1,49.91%,89.38%,0.0227,"[0.023619838058948517, 0.9763801097869873]",0.225662609,,,
9310,1,49.92%,89.38%,0.0307,"[0.05355853587388992, 0.9464414715766907]",0.215914479,,,
9311,1,49.92%,89.38%,0.0252,"[0.026764685288071632, 0.9732353091239929]",0.206378755,,,
9312,1,49.93%,89.38%,0.0406,"[0.044772855937480927, 0.9552271366119385]",0.198089817,,,
9313,0,49.92%,89.38%,0,"[0.9999972581863403, 2.7097660222352715e-06]",0.188185326,,,
