round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
9083,1,49.74%,89.12%,0.0985,"[0.09369415044784546, 0.9063057899475098]"
9084,0,49.73%,89.12%,0.0258,"[0.9861156940460205, 0.01388426311314106]"
9085,1,49.74%,89.13%,0.1094,"[0.10136406123638153, 0.8986359238624573]"
9086,1,49.74%,89.13%,0.122,"[0.11668273061513901, 0.8833172917366028]"
9087,1,49.75%,89.13%,0.1101,"[0.10459877550601959, 0.8954011797904968]"
9088,1,49.75%,89.13%,0.1202,"[0.11683575063943863, 0.8831642270088196]"
9089,1,49.76%,89.13%,0.1132,"[0.11738429963588715, 0.8826156854629517]"
9090,0,49.75%,89.13%,0.0082,"[0.99184650182724, 0.008153482340276241]"
9091,1,49.76%,89.13%,0.1025,"[0.098949134349823, 0.901050865650177]"
9092,1,49.76%,89.13%,0.1129,"[0.10243615508079529, 0.8975638151168823]"
9093,0,49.76%,89.14%,0.0078,"[0.9922763705253601, 0.007723655551671982]"
9094,1,49.76%,89.14%,0.115,"[0.1108555719256401, 0.8891444206237793]"
9095,1,49.77%,89.14%,0.1033,"[0.0969349592924118, 0.903065025806427]"
9096,0,49.76%,89.14%,0.0077,"[0.992290198802948, 0.007709854748100042]"
9097,1,49.77%,89.14%,0.1103,"[0.1040012463927269, 0.8959987163543701]"
9098,1,49.77%,89.14%,0.0986,"[0.09368988871574402, 0.9063101410865784]"
9099,1,49.78%,89.14%,0.0985,"[0.09371250122785568, 0.9062874913215637]"
9100,1,49.79%,89.14%,0.1021,"[0.09835393726825714, 0.9016460180282593]"
9101,0,49.78%,89.15%,0.0077,"[0.9923149943351746, 0.007685000076889992]"
9102,1,49.79%,89.15%,0.1049,"[0.09871640801429749, 0.9012836217880249]"
9103,1,49.79%,89.15%,0.0951,"[0.09092403203248978, 0.9090760350227356]"
9104,0,49.79%,89.15%,0.0077,"[0.9923462867736816, 0.007653659675270319]"
9105,1,49.79%,89.15%,0.0958,"[0.0912136361002922, 0.9087863564491272]"
9106,1,49.80%,89.15%,0.1071,"[0.09927789866924286, 0.9007221460342407]"
9107,0,49.79%,89.15%,0.008,"[0.9920634627342224, 0.007936567068099976]"
9108,1,49.80%,89.15%,0.101,"[0.09829005599021912, 0.9017099738121033]"
9109,1,49.80%,89.15%,0.107,"[0.10115144401788712, 0.8988485336303711]"
9110,0,49.80%,89.14%,1.9705,"[0.13837336003780365, 0.8616266250610352]"
9111,1,49.80%,89.15%,0.1064,"[0.10134211927652359, 0.8986578583717346]"
9112,1,49.81%,89.15%,0.1006,"[0.09654462337493896, 0.9034553170204163]"
9113,1,49.81%,89.15%,0.1277,"[0.12292305380105972, 0.8770769834518433]"
9114,1,49.82%,89.15%,0.0918,"[0.08763682097196579, 0.9123631715774536]"
9115,1,49.82%,89.15%,0.1011,"[0.09671769291162491, 0.9032823443412781]"
9116,1,49.83%,89.15%,0.0987,"[0.09329172223806381, 0.9067082405090332]"
9117,0,49.82%,89.15%,0.0077,"[0.9923642873764038, 0.007635779678821564]"
9118,0,49.82%,89.15%,0.0077,"[0.9923427700996399, 0.007657166570425034]"
9119,1,49.82%,89.16%,0.1032,"[0.0986630767583847, 0.9013369679450989]"
9120,0,49.82%,89.16%,0.0077,"[0.9923736453056335, 0.0076263658702373505]"
9121,1,49.82%,89.16%,0.1144,"[0.10831406712532043, 0.891685962677002]"
9122,1,49.83%,89.16%,0.0929,"[0.0889100506901741, 0.9110898971557617]"
9123,1,49.84%,89.16%,0.1042,"[0.1001630648970604, 0.8998368978500366]"
9124,0,49.83%,89.16%,0.0076,"[0.992476761341095, 0.007523277774453163]"
9125,0,49.82%,89.16%,0.0075,"[0.9924858808517456, 0.007514054421335459]"
9126,0,49.82%,89.16%,0.0081,"[0.9919068813323975, 0.008093171752989292]"
9127,0,49.81%,89.17%,0.0077,"[0.9923487901687622, 0.007651282008737326]"
9128,0,49.81%,89.17%,0.0107,"[0.9860596656799316, 0.013940284959971905]"
9129,0,49.80%,89.17%,0.0081,"[0.9919722080230713, 0.008027817122638226]"
9130,1,49.81%,89.17%,0.0914,"[0.08719153702259064, 0.9128084182739258]"
9131,1,49.81%,89.17%,0.0961,"[0.09157684445381165, 0.908423125743866]"
9132,1,49.82%,89.17%,0.0941,"[0.0909331664443016, 0.9090668559074402]"
9133,1,49.82%,89.17%,0.1064,"[0.10249336063861847, 0.8975066542625427]"
9134,0,49.82%,89.17%,0.0076,"[0.9924560785293579, 0.007543859072029591]"
9135,0,49.81%,89.17%,0.0078,"[0.9922713041305542, 0.007728707976639271]"
9136,1,49.82%,89.18%,0.0904,"[0.08693224936723709, 0.9130677580833435]"
9137,0,49.81%,89.18%,0.0076,"[0.9924301505088806, 0.007569850888103247]"
9138,1,49.82%,89.18%,0.0904,"[0.08615990728139877, 0.913840115070343]"
9139,0,49.81%,89.17%,2.3323,"[0.09803369641304016, 0.9019663333892822]"
9140,1,49.82%,89.17%,0.1527,"[0.15185894072055817, 0.848141074180603]"
9141,0,49.81%,89.17%,0.0076,"[0.9924114942550659, 0.007588570471853018]"
9142,1,49.82%,89.17%,0.0936,"[0.0891817957162857, 0.9108181595802307]"
9143,1,49.83%,89.17%,0.1073,"[0.09893912822008133, 0.9010608792304993]"
9144,0,49.82%,89.16%,2.3305,"[0.09804914891719818, 0.9019508361816406]"
9145,0,49.81%,89.16%,0.0075,"[0.992567777633667, 0.0074322838336229324]"
9146,1,49.82%,89.17%,0.0968,"[0.09218347072601318, 0.9078165292739868]"
9147,0,49.81%,89.17%,0.0078,"[0.9922177791595459, 0.007782274391502142]"
9148,1,49.82%,89.17%,0.1091,"[0.10209442675113678, 0.8979055285453796]"
9149,0,49.81%,89.17%,0.0076,"[0.9924246072769165, 0.007575333584100008]"
9150,1,49.82%,89.17%,0.1064,"[0.10902121663093567, 0.8909787535667419]"
9151,0,49.81%,89.16%,2.2501,"[0.11191669851541519, 0.8880833387374878]"
9152,0,49.81%,89.16%,0.0078,"[0.9922235608100891, 0.007776450831443071]"
9153,1,49.81%,89.16%,0.122,"[0.11397730559110641, 0.8860227465629578]"
9154,0,49.81%,89.16%,0.0076,"[0.9923986792564392, 0.007601288612931967]"
9155,1,49.81%,89.17%,0.1212,"[0.13307632505893707, 0.8669236302375793]"
9156,0,49.81%,89.17%,0.0077,"[0.9923564195632935, 0.007643606048077345]"
9157,1,49.81%,89.17%,0.099,"[0.09375885874032974, 0.9062411189079285]"
9158,0,49.81%,89.17%,0.0075,"[0.9924830794334412, 0.007516932208091021]"
9159,1,49.81%,89.17%,0.1021,"[0.09691359102725983, 0.9030864238739014]"
9160,0,49.81%,89.17%,0.0076,"[0.9924229979515076, 0.0075769973918795586]"
9161,0,49.80%,89.17%,0.0078,"[0.9922411441802979, 0.007758898660540581]"
9162,1,49.81%,89.17%,0.1019,"[0.09836724400520325, 0.9016327261924744]"
9163,1,49.81%,89.18%,0.1191,"[0.11096552759408951, 0.8890344500541687]"
9164,0,49.81%,89.18%,0.0076,"[0.9924308657646179, 0.007569195702672005]"
9165,1,49.81%,89.18%,0.1001,"[0.09621448069810867, 0.9037854671478271]"
9166,0,49.81%,89.18%,0.0081,"[0.9919329285621643, 0.008067142218351364]"
9167,0,49.80%,89.18%,0.008,"[0.9920123219490051, 0.007987631484866142]"
9168,1,49.81%,89.18%,0.1053,"[0.10044026374816895, 0.899559736251831]"
9169,1,49.81%,89.18%,0.1022,"[0.09703193604946136, 0.9029681086540222]"
9170,0,49.81%,89.18%,0.0081,"[0.9919149875640869, 0.008085010573267937]"
9171,1,49.81%,89.18%,0.1119,"[0.10522063076496124, 0.8947793245315552]"
9172,1,49.82%,89.19%,0.0984,"[0.09398894011974335, 0.9060111045837402]"
9173,1,49.83%,89.19%,0.1095,"[0.09988825768232346, 0.9001117944717407]"
9174,1,49.83%,89.19%,0.1193,"[0.11093370616436005, 0.8890662789344788]"
9175,0,49.83%,89.18%,2.088,"[0.11556939035654068, 0.8844305276870728]"
9176,1,49.83%,89.18%,0.1374,"[0.11684141308069229, 0.8831586241722107]"
9177,0,49.83%,89.17%,2.1931,"[0.1121913269162178, 0.8878087401390076]"
9178,0,49.82%,89.17%,0.0086,"[0.9912029504776001, 0.008797070011496544]"
9179,0,49.81%,89.17%,0.0076,"[0.992469847202301, 0.007530205883085728]"
9180,1,49.82%,89.17%,0.1227,"[0.11455540359020233, 0.8854445815086365]"
9181,1,49.83%,89.17%,0.1287,"[0.10598137229681015, 0.8940185904502869]"
9182,0,49.82%,89.18%,0.0087,"[0.9913347363471985, 0.008665256202220917]"
9183,0,49.81%,89.18%,0.0077,"[0.9923330545425415, 0.007667006924748421]"
9184,0,49.81%,89.18%,0.009,"[0.9911075234413147, 0.008892473764717579]"
9185,0,49.80%,89.18%,0.0076,"[0.9924350380897522, 0.007564898114651442]"
9186,1,49.81%,89.18%,0.1114,"[0.10511653125286102, 0.8948834538459778]"
9187,0,49.80%,89.18%,0.0076,"[0.9924227595329285, 0.0075772954151034355]"
9188,0,49.80%,89.17%,1.5281,"[0.17913103103637695, 0.820868968963623]"
9189,0,49.79%,89.17%,0.008,"[0.9920275807380676, 0.007972442544996738]"
9190,0,49.79%,89.17%,0.0076,"[0.9923902153968811, 0.007609743159264326]"
9191,1,49.79%,89.18%,0.1329,"[0.11643379181623459, 0.8835662603378296]"
9192,1,49.80%,89.18%,0.1102,"[0.10238325595855713, 0.8976167440414429]"
9193,0,49.79%,89.18%,0.0087,"[0.990912914276123, 0.009087050333619118]"
9194,1,49.80%,89.18%,0.1274,"[0.12036560475826263, 0.8796343803405762]"
9195,0,49.79%,89.18%,0.1084,"[0.8163173198699951, 0.18368269503116608]"
9196,1,49.80%,89.18%,0.1149,"[0.11170698702335358, 0.8882930874824524]"
9197,0,49.79%,89.18%,0.0076,"[0.9924417734146118, 0.0075582824647426605]"
9198,1,49.80%,89.18%,0.1181,"[0.10380102694034576, 0.8961989879608154]"
9199,1,49.80%,89.18%,0.2687,"[0.2200411707162857, 0.7799587845802307]"
9200,0,49.80%,89.18%,1.6557,"[0.14806272089481354, 0.8519372940063477]"
9201,1,49.80%,89.18%,0.1966,"[0.15589268505573273, 0.8441072702407837]"
9202,1,49.81%,89.18%,0.1143,"[0.10660640150308609, 0.8933935165405273]"
9203,0,49.80%,89.18%,0.0075,"[0.992486834526062, 0.007513097487390041]"
9204,0,49.80%,89.18%,0.0077,"[0.9923519492149353, 0.0076481071300804615]"
9205,0,49.79%,89.18%,0.0076,"[0.9923847913742065, 0.007615200709551573]"
9206,1,49.80%,89.17%,3.0026,"[0.7271798849105835, 0.2728201448917389]"
9207,1,49.80%,89.17%,0.1643,"[0.14212444424629211, 0.8578755259513855]"
9208,0,49.80%,89.17%,0.0076,"[0.9924605488777161, 0.007539448328316212]"
9209,0,49.79%,89.17%,0.0076,"[0.99240642786026, 0.0075936284847557545]"
9210,0,49.79%,89.18%,0.0084,"[0.991676926612854, 0.008323048241436481]"
9211,1,49.79%,89.18%,0.1359,"[0.13576002418994904, 0.8642399907112122]"
9212,1,49.80%,89.18%,0.1607,"[0.13832782208919525, 0.8616721630096436]"
9213,1,49.80%,89.18%,0.1838,"[0.2333667278289795, 0.7666332125663757]"
9214,0,49.80%,89.18%,0.0077,"[0.992373526096344, 0.007626404520124197]"
9215,1,49.80%,89.18%,0.1077,"[0.11724390089511871, 0.8827561140060425]"
9216,1,49.81%,89.18%,0.2072,"[0.15776288509368896, 0.8422370553016663]"
9217,1,49.82%,89.18%,0.1331,"[0.11682043224573135, 0.8831795454025269]"
9218,1,49.82%,89.19%,0.1074,"[0.10154249519109726, 0.8984574675559998]"
9219,0,49.82%,89.19%,0.0078,"[0.9922228455543518, 0.007777142804116011]"
9220,0,49.81%,89.19%,0.012,"[0.9898271560668945, 0.010172788053750992]"
9221,1,49.82%,89.19%,0.1418,"[0.13405266404151917, 0.8659473061561584]"
9222,1,49.82%,89.19%,0.1023,"[0.09550804644823074, 0.9044920206069946]"
9223,1,49.83%,89.19%,0.0999,"[0.0956847220659256, 0.9043153524398804]"
9224,1,49.83%,89.19%,0.0993,"[0.09335402399301529, 0.9066460132598877]"
9225,0,49.83%,89.18%,1.7546,"[0.2574886083602905, 0.7425113320350647]"
9226,1,49.83%,89.18%,0.1487,"[0.15379779040813446, 0.8462021946907043]"
9227,1,49.84%,89.19%,0.1234,"[0.10972221195697784, 0.8902778029441833]"
9228,1,49.84%,89.19%,0.1167,"[0.12407580763101578, 0.8759242296218872]"
9229,1,49.85%,89.19%,0.0941,"[0.09045424312353134, 0.9095457792282104]"
9230,1,49.85%,89.19%,0.1002,"[0.0952695831656456, 0.9047304391860962]"
9231,1,49.86%,89.19%,0.095,"[0.09129253774881363, 0.9087074398994446]"
9232,0,49.85%,89.19%,0.0083,"[0.9917416572570801, 0.008258375339210033]"
9233,0,49.85%,89.19%,0.0079,"[0.9921748042106628, 0.007825138047337532]"
9234,0,49.84%,89.19%,0.0077,"[0.9922946691513062, 0.007705346681177616]"
9235,1,49.85%,89.19%,0.0987,"[0.09631387889385223, 0.9036861062049866]"
9236,1,49.85%,89.20%,0.0937,"[0.08869490772485733, 0.9113050699234009]"
9237,1,49.86%,89.20%,0.1009,"[0.09812700003385544, 0.9018730521202087]"
9238,0,49.85%,89.19%,2.2372,"[0.10338588058948517, 0.896614134311676]"
9239,1,49.86%,89.19%,0.1116,"[0.11090394854545593, 0.8890960812568665]"
9240,0,49.85%,89.19%,0.0078,"[0.9922216534614563, 0.007778290659189224]"
9241,1,49.86%,89.19%,0.0959,"[0.09372968971729279, 0.9062702655792236]"
9242,0,49.85%,89.19%,0.0087,"[0.9913871884346008, 0.008612827397882938]"
9243,0,49.85%,89.19%,0.0082,"[0.9917588829994202, 0.008241124451160431]"
9244,1,49.85%,89.19%,0.1062,"[0.09945893287658691, 0.9005410075187683]"
9245,1,49.86%,89.20%,0.0943,"[0.09088513255119324, 0.9091148376464844]"
9246,0,49.85%,89.20%,0.0093,"[0.990443766117096, 0.009556248784065247]"
9247,0,49.85%,89.20%,0.0081,"[0.9919388890266418, 0.008061053231358528]"
9248,0,49.84%,89.20%,0.0084,"[0.9917072653770447, 0.008292751386761665]"
9249,1,49.85%,89.20%,0.1023,"[0.09505090117454529, 0.9049490690231323]"
9250,1,49.85%,89.20%,0.0995,"[0.09487971663475037, 0.905120313167572]"
9251,1,49.86%,89.20%,0.1538,"[0.13708333671092987, 0.8629166483879089]"
9252,1,49.86%,89.20%,0.0964,"[0.09231411665678024, 0.9076858758926392]"
9253,1,49.87%,89.20%,0.0998,"[0.0949670821428299, 0.9050329327583313]"
9254,0,49.86%,89.21%,0.0083,"[0.9917535781860352, 0.008246448822319508]"
9255,1,49.87%,89.21%,0.1105,"[0.11090859770774841, 0.889091432094574]"
9256,0,49.86%,89.21%,0.0077,"[0.9923297762870789, 0.0076702614314854145]"
9257,1,49.87%,89.21%,0.0945,"[0.08980419486761093, 0.9101958274841309]"
9258,0,49.86%,89.21%,0.0081,"[0.9919556379318237, 0.008044293150305748]"
9259,1,49.87%,89.21%,0.0928,"[0.08798317611217499, 0.9120168685913086]"
9260,1,49.88%,89.21%,0.107,"[0.10359681397676468, 0.8964031338691711]"
9261,0,49.87%,89.20%,2.306,"[0.10756103694438934, 0.8924388885498047]"
9262,1,49.88%,89.20%,0.0931,"[0.08882869780063629, 0.9111712574958801]"
9263,1,49.88%,89.21%,0.0983,"[0.10135877877473831, 0.8986411690711975]"
9264,1,49.89%,89.21%,0.1028,"[0.10510177910327911, 0.8948982357978821]"
9265,0,49.88%,89.21%,0.008,"[0.9920418858528137, 0.007958161644637585]"
9266,0,49.88%,89.21%,0.5765,"[0.8381593227386475, 0.16184061765670776]"
9267,1,49.88%,89.21%,0.0974,"[0.0947958454489708, 0.9052041172981262]"
9268,0,49.88%,89.21%,0.0079,"[0.9921129941940308, 0.007887035608291626]"
9269,0,49.87%,89.21%,0.0081,"[0.9919375777244568, 0.008062380366027355]"
9270,1,49.88%,89.21%,0.1037,"[0.0959118902683258, 0.9040881395339966]"
9271,0,49.87%,89.20%,2.3867,"[0.0964653491973877, 0.9035346508026123]"
9272,1,49.88%,89.21%,0.0965,"[0.0899798572063446, 0.9100201725959778]"
9273,1,49.88%,89.21%,0.0959,"[0.09123974293470383, 0.9087602496147156]"
9274,1,49.89%,89.21%,0.1129,"[0.10364782810211182, 0.896352231502533]"
9275,0,49.88%,89.21%,0.0127,"[0.9881766438484192, 0.011823350563645363]"
9276,1,49.89%,89.21%,0.0986,"[0.09380987286567688, 0.9061902165412903]"
9277,1,49.89%,89.21%,0.0985,"[0.0950193852186203, 0.9049805998802185]"
9278,0,49.89%,89.20%,2.269,"[0.10713808238506317, 0.8928619027137756]"
9279,1,49.89%,89.20%,0.104,"[0.09660578519105911, 0.9033942222595215]"
9280,0,49.89%,89.20%,0.008,"[0.9920037388801575, 0.007996205240488052]"
9281,1,49.89%,89.20%,0.1116,"[0.11346586048603058, 0.8865341544151306]"
9282,1,49.90%,89.21%,0.0999,"[0.09163983911275864, 0.9083601832389832]"
9283,1,49.90%,89.21%,0.099,"[0.09547995030879974, 0.9045200943946838]"
9284,1,49.91%,89.21%,0.1088,"[0.10603539645671844, 0.8939645886421204]"
9285,0,49.90%,89.21%,0.0077,"[0.9923608899116516, 0.007639078423380852]"
9286,1,49.91%,89.21%,0.1168,"[0.1252753585577011, 0.8747246861457825]"
9287,1,49.91%,89.21%,0.1182,"[0.1109345555305481, 0.8890654444694519]"
9288,1,49.92%,89.21%,0.1387,"[0.14668455719947815, 0.8533154726028442]"
9289,0,49.91%,89.21%,0.0076,"[0.9924777150154114, 0.007522280793637037]"
9290,0,49.91%,89.22%,0.0082,"[0.9916644096374512, 0.008335565216839314]"
9291,0,49.90%,89.22%,1.1318,"[0.9469726085662842, 0.05302744358778]"
9292,1,49.91%,89.22%,0.0986,"[0.09321233630180359, 0.906787633895874]"
9293,1,49.91%,89.22%,0.1597,"[0.1465880125761032, 0.8534119725227356]"
9294,1,49.92%,89.22%,0.1117,"[0.10376065224409103, 0.8962393999099731]"
9295,1,49.92%,89.22%,0.1001,"[0.09381566196680069, 0.9061843156814575]"
9296,0,49.92%,89.22%,0.0076,"[0.9924541115760803, 0.007545873057097197]"
9297,0,49.91%,89.22%,0.2097,"[0.9862863421440125, 0.01371364202350378]"
9298,1,49.92%,89.22%,0.1051,"[0.10188779979944229, 0.8981122374534607]"
9299,0,49.91%,89.23%,0.1034,"[0.7581004500389099, 0.24189959466457367]"
9300,0,49.91%,89.23%,0.0077,"[0.9923263788223267, 0.007673597428947687]"
9301,0,49.90%,89.23%,0.0076,"[0.9924682974815369, 0.007531662937253714]"
9302,1,49.91%,89.23%,0.1123,"[0.10499117523431778, 0.8950088024139404]"
9303,0,49.90%,89.23%,0.0076,"[0.992461621761322, 0.007538449950516224]"
9304,0,49.90%,89.23%,0.0076,"[0.9924299120903015, 0.007570094894617796]"
9305,1,49.90%,89.23%,0.1061,"[0.101765476167202, 0.8982345461845398]"
9306,1,49.91%,89.23%,0.1177,"[0.11322236061096191, 0.8867776393890381]"
9307,1,49.91%,89.24%,0.1588,"[0.13617952167987823, 0.8638204336166382]"
9308,0,49.91%,89.24%,0.0079,"[0.9921054840087891, 0.007894538342952728]"
9309,1,49.91%,89.24%,0.0985,"[0.0943678617477417, 0.9056321382522583]"
9310,1,49.92%,89.24%,0.1135,"[0.10775837302207947, 0.8922416567802429]"
9311,1,49.92%,89.24%,0.1119,"[0.10980689525604248, 0.8901930451393127]"
9312,1,49.93%,89.24%,0.1075,"[0.10153388231992722, 0.8984661102294922]"
9313,0,49.92%,89.24%,0.0074,"[0.9926175475120544, 0.007382446434348822]"
9314,0,49.92%,89.23%,2.2898,"[0.10341975092887878, 0.8965803384780884]"
9315,0,49.91%,89.23%,0.0074,"[0.9926308393478394, 0.007369194645434618]"
9316,1,49.92%,89.23%,0.1018,"[0.09722677618265152, 0.9027732610702515]"
9317,0,49.91%,89.23%,2.2536,"[0.10630695521831512, 0.8936930894851685]"
9318,0,49.91%,89.23%,0.0076,"[0.9924076795578003, 0.0075922803953289986]"
9319,1,49.91%,89.23%,0.1091,"[0.10828959196805954, 0.8917104005813599]"
9320,0,49.91%,89.23%,0.0074,"[0.9925823211669922, 0.007417724002152681]"
9321,0,49.90%,89.23%,0.0074,"[0.9926112294197083, 0.00738876685500145]"
9322,1,49.91%,89.23%,0.1303,"[0.11107008904218674, 0.8889298439025879]"
9323,0,49.90%,89.23%,0.0075,"[0.9925457835197449, 0.00745414849370718]"
9324,0,49.90%,89.23%,0.0074,"[0.9925873875617981, 0.007412571460008621]"
9325,0,49.89%,89.23%,0.0074,"[0.9926073551177979, 0.007392685394734144]"
9326,0,49.89%,89.24%,0.0074,"[0.9925906658172607, 0.007409298792481422]"
9327,1,49.89%,89.24%,0.123,"[0.11560830473899841, 0.8843916654586792]"
9328,0,49.89%,89.24%,0.013,"[0.9875472784042358, 0.012452719733119011]"
9329,1,49.89%,89.24%,0.3024,"[0.22996649146080017, 0.7700335383415222]"
9330,0,49.89%,89.24%,0.0075,"[0.9925652742385864, 0.007434696890413761]"
9331,1,49.89%,89.24%,0.1218,"[0.11483312398195267, 0.8851668834686279]"
9332,1,49.90%,89.24%,0.1212,"[0.11491317301988602, 0.8850868344306946]"
9333,0,49.89%,89.24%,0.0074,"[0.9925873875617981, 0.0074126566760241985]"
9334,0,49.89%,89.24%,0.0074,"[0.9925817251205444, 0.007418222259730101]"
9335,1,49.89%,89.25%,0.1078,"[0.09973817318677902, 0.9002618193626404]"
9336,1,49.90%,89.25%,0.1715,"[0.18376757204532623, 0.8162323832511902]"
9337,0,49.89%,89.25%,0.0075,"[0.9925180673599243, 0.007481937296688557]"
9338,0,49.89%,89.25%,0.017,"[0.981368899345398, 0.01863112859427929]"
9339,1,49.89%,89.25%,0.1144,"[0.1084882915019989, 0.8915116786956787]"
9340,1,49.90%,89.25%,0.1216,"[0.11121613532304764, 0.888783872127533]"
9341,0,49.89%,89.25%,0.0074,"[0.9926179051399231, 0.007382075767964125]"
9342,1,49.90%,89.25%,0.0952,"[0.0914599671959877, 0.9085400104522705]"
9343,1,49.90%,89.26%,0.1034,"[0.10218910872936249, 0.8978108763694763]"
9344,0,49.90%,89.26%,0.0074,"[0.9925978183746338, 0.007402229588478804]"
9345,0,49.89%,89.25%,2.1936,"[0.10282331705093384, 0.8971766829490662]"
9346,0,49.89%,89.24%,2.2956,"[0.1023392602801323, 0.8976607322692871]"
9347,1,49.89%,89.24%,0.1058,"[0.11794371157884598, 0.8820563554763794]"
9348,0,49.89%,89.23%,2.2373,"[0.12064751982688904, 0.8793525099754333]"
9349,0,49.88%,89.23%,0.0074,"[0.9926128387451172, 0.007387126795947552]"
9350,1,49.89%,89.23%,0.1352,"[0.1295665055513382, 0.870433509349823]"
9351,1,49.89%,89.23%,0.1034,"[0.09909020364284515, 0.9009097814559937]"
9352,1,49.90%,89.23%,0.1386,"[0.11666388809680939, 0.8833361864089966]"
9353,0,49.89%,89.22%,2.1224,"[0.11293186247348785, 0.8870681524276733]"
9354,0,49.89%,89.23%,0.0078,"[0.9922343492507935, 0.007765663787722588]"
9355,0,49.88%,89.23%,0.0076,"[0.9924524426460266, 0.007547577377408743]"
9356,1,49.89%,89.23%,0.1604,"[0.1604941189289093, 0.8395058512687683]"
9357,0,49.88%,89.23%,0.0075,"[0.9925351142883301, 0.007464910391718149]"
9358,0,49.88%,89.22%,2.0187,"[0.15500950813293457, 0.8449905514717102]"
9359,0,49.87%,89.22%,0.0076,"[0.9924696087837219, 0.007530455477535725]"
9360,1,49.88%,89.22%,0.117,"[0.11088675260543823, 0.889113187789917]"
9361,0,49.87%,89.22%,0.0076,"[0.9924367070198059, 0.0075632622465491295]"
9362,1,49.88%,89.22%,0.1158,"[0.11025293916463852, 0.8897470235824585]"
9363,0,49.87%,89.22%,0.0077,"[0.9923610091209412, 0.007639054208993912]"
9364,0,49.87%,89.23%,0.0076,"[0.9923957586288452, 0.007604213897138834]"
9365,1,49.87%,89.23%,0.1314,"[0.12010305374860764, 0.879896879196167]"
9366,1,49.88%,89.23%,0.1303,"[0.12241646647453308, 0.8775835633277893]"
9367,0,49.87%,89.23%,0.0082,"[0.9919273853302002, 0.008072657510638237]"
9368,1,49.88%,89.23%,0.1881,"[0.1627388298511505, 0.8372611403465271]"
9369,0,49.87%,89.23%,0.0076,"[0.9924212098121643, 0.007578794378787279]"
9370,0,49.87%,89.23%,0.0077,"[0.9923645257949829, 0.007635501213371754]"
9371,0,49.86%,89.23%,0.0077,"[0.9923356175422668, 0.007664387580007315]"
9372,1,49.87%,89.24%,0.1293,"[0.12295879423618317, 0.877041220664978]"
9373,1,49.87%,89.24%,0.1907,"[0.17598584294319153, 0.8240141272544861]"
9374,0,49.87%,89.24%,0.0076,"[0.9924547672271729, 0.007545219734311104]"
9375,0,49.86%,89.24%,0.0076,"[0.9923874139785767, 0.007612606510519981]"
9376,1,49.87%,89.24%,0.2225,"[0.22231896221637726, 0.7776811122894287]"
9377,1,49.87%,89.23%,1.4185,"[0.5530103445053101, 0.44698965549468994]"
9378,1,49.88%,89.23%,0.113,"[0.10521332174539566, 0.8947866559028625]"
9379,0,49.87%,89.23%,0.0076,"[0.9923921823501587, 0.007607795298099518]"
9380,0,49.87%,89.23%,0.0076,"[0.9924346208572388, 0.007565370760858059]"
9381,1,49.87%,89.23%,0.1155,"[0.10886825621128082, 0.8911317586898804]"
